"","node","period","deg_out_wei","tot_out_wei","ave_out_wei","max_out_wei","deg_in_wei","tot_in_wei","ave_in_wei","max_in_wei","ratio","degree_val","bet_val","tri_no","eigen_val","net_group"
"1620","China, Hong Kong SAR","201504",1,2113,2113,2113,10,198529,19852.9,156620,0.97893761027103,11,3,8,6.65363495126477e-06,2
"1621","Antigua and Barbuda","201504",1,101,101,101,2,1176,588,1045,0.841816758026625,3,2,1,1.63344995745251e-11,3
"1622","Saint Kitts and Nevis","201504",1,55,55,55,0,0,0,0,-1,1,0,0,0,3
"1623","Belize","201504",1,43694,43694,43694,0,0,0,0,-1,1,0,0,2.99230111630996e-06,2
"1624","Belarus","201504",1,3548612,3548612,3548612,8,1049600,131200,907100,-0.543474724523358,9,0,12,0.000683181780587986,1
"1625","Kazakhstan","201504",1,107516,107516,107516,7,2414243,344891.857142857,1867437,0.914729361528996,8,10,4,1.47140663820327e-05,2
"1626","South Africa","201504",2,44324,22162,35826,0,0,0,0,-1,2,0,0,0,6
"1627","Sri Lanka","201504",1,2729,2729,2729,0,0,0,0,-1,1,0,0,3.13336219572975e-09,3
"1628","Kenya","201504",2,1249,624.5,1242,0,0,0,0,-1,2,0,0,1.42700717682861e-09,3
"1629","Saudi Arabia","201504",1,7022,7022,7022,0,0,0,0,-1,1,0,0,8.06246585637418e-09,3
"1630","Mexico","201504",1,1286938,1286938,1286938,0,0,0,0,-1,1,0,0,1.22694228933799e-06,4
"1631","Argentina","201504",1,20,20,20,0,0,0,0,-1,1,0,0,1.90676174799354e-11,4
"1632","Canada","201504",1,36993,36993,36993,14,1960795,140056.785714286,1286938,0.962966040440727,15,0,3,3.64852367726198e-05,4
"1633","Turkmenistan","201504",1,48174,48174,48174,0,0,0,0,-1,1,0,0,1.85222934803668e-08,2
"1634","United Arab Emirates","201504",1,2539,2539,2539,0,0,0,0,-1,1,0,0,1.15751383321383e-08,5
"1635","Kyrgyzstan","201504",1,490,490,490,2,75529,37764.5,73200,0.987108486036386,3,6,2,7.16692509880601e-07,2
"1636","Azerbaijan","201504",0,0,0,0,1,714890,714890,714890,1,1,0,0,1.56936382108601e-06,2
"1637","Barbados","201504",0,0,0,0,2,1768,884,1230,1,2,0,0,8.40952337078567e-12,3
"1638","El Salvador","201504",0,0,0,0,2,36084,18042,21671,1,2,0,0,8.46540618028252e-10,4
"1639","Georgia","201504",0,0,0,0,4,891410,222852.5,872122,1,4,0,1,0.000120531872100641,2
"1640","Montenegro","201504",0,0,0,0,3,123010,41003.3333333333,82151,1,3,0,1,4.25410632697603e-05,1
"1641","Switzerland","201504",0,0,0,0,13,2636383,202798.692307692,1889409,1,13,0,27,0.0421229857571625,1
"1642","Iceland","201504",0,0,0,0,2,641,320.5,540,1,2,0,1,1.43456824208304e-05,1
"1643","Paraguay","201504",0,0,0,0,1,15408,15408,15408,1,1,0,0,4.35346954352504e-08,1
"1644","Malta","201504",0,0,0,0,2,15306,7653,12029,1,2,0,1,9.06734473677245e-05,1
"1645","Cabo Verde","201504",0,0,0,0,1,1212,1212,1212,1,1,0,0,1.68179200599015e-05,1
"1646","Montserrat","201504",0,0,0,0,3,507,169,351,1,3,0,1,3.77915585266297e-17,3
"1647","Serbia","201504",0,0,0,0,9,1240751,137861.222222222,493152,1,9,0,17,0.00188635498616249,1
"1648","Singapore","201504",0,0,0,0,10,881630,88163,773357,1,10,0,8,3.46600200421349e-05,2
"1649","Bosnia Herzegovina","201504",0,0,0,0,5,340217,68043.4,125105,1,5,0,2,0.00181375744930004,1
"1650","Mozambique","201504",0,0,0,0,1,8498,8498,8498,1,1,0,0,0,6
"1651","Bermuda","201504",0,0,0,0,1,9589,9589,9589,1,1,0,0,1.49886598437822e-10,3
"1652","Greenland","201504",0,0,0,0,3,14984,4994.66666666667,10726,1,3,0,3,1.12999060332562e-05,1
"1653","Kuwait","201504",0,0,0,0,10,182130,18213,142070,1,10,0,0,4.39397641233715e-05,3
"1654","Rep. of Moldova","201504",0,0,0,0,4,345791,86447.75,219059,1,4,0,4,6.01698856817438e-05,1
"1655","Algeria","201504",0,0,0,0,1,15246,15246,15246,1,1,0,0,3.45436758638547e-10,4
"1656","Saint Vincent and the Grenadines","201504",0,0,0,0,1,180,180,180,1,1,0,0,2.81358963049869e-12,3
"1657","Botswana","201504",0,0,0,0,1,35826,35826,35826,1,1,0,0,0,6
"1658","Seychelles","201504",0,0,0,0,6,11992,1998.66666666667,6830,1,6,0,3,0.000174467342939348,5
"1659","Austria","201505",8,803135,100391.875,663505,12,1008217,84018.0833333333,229590,0.113220401114747,20,177,80,0.0332649646605907,1
"1660","Belgium","201505",10,4577709,457770.9,2229243,8,5809831,726228.875,4884285,0.118615379579766,18,127,45,0.277819975234887,1
"1661","Bulgaria","201505",6,640229,106704.833333333,314283,5,475469,95093.8,244988,-0.147674370663029,11,53,16,0.00992760414863156,1
"1662","Germany","201505",21,2413990,114951.904761905,531209,24,40981919,1707579.95833333,26512429,0.888745734073689,45,850,140,0.954338353552386,1
"1663","Greece","201505",10,846136,84613.6,435011,1,2901,2901,2901,-0.993166375552538,11,4,27,0.0133094508369504,1
"1664","Hungary","201505",6,36561,6093.5,24759,7,615377,87911,279945,0.887839027637597,13,144,54,0.0118814839149216,1
"1665","Italy","201505",23,837336,36405.9130434783,271796,8,766609,95826.125,504758,-0.0440956516588786,31,633,100,0.0174083078848343,1
"1666","Netherlands","201505",32,49480272,1546258.5,26512429,7,2191656,313093.714285714,1506164,-0.91517034162147,39,378,135,1,1
"1667","Poland","201505",11,915957,83268.8181818182,424908,4,535527,133881.75,289801,-0.262097274237952,15,0,52,0.0166338588590869,1
"1668","Romania","201505",12,1791068,149255.666666667,823376,7,51379,7339.85714285714,21821,-0.944227432322341,19,659,54,0.0190761763689897,1
"1669","Slovakia","201505",5,61413,12282.6,47568,14,938898,67064.1428571429,333984,0.87721218700984,19,85,69,0.0149082366792139,1
"1670","Spain","201505",31,18796644,606343.35483871,9820009,12,207068,17255.6666666667,70959,-0.978207625962759,43,954,148,0.344934486916974,1
"1671","TFYR of Macedonia","201505",11,2373061,215732.818181818,1558708,1,236626,236626,236626,-0.818655647209799,12,0,22,0.000397661324545263,1
"1672","United Kingdom","201505",7,113491,16213,85989,11,13519720,1229065.45454545,11823303,0.983350804150248,18,342,53,0.384174942635525,1
"1673","Australia","201505",5,45682,9136.4,25557,0,0,0,0,-1,5,0,4,2.00166742066544e-08,1
"1674","France","201505",17,1358044,79884.9411764706,679656,19,6134312,322858.526315789,2493954,0.637485458512649,36,786,98,0.109545335690882,1
"1675","Lebanon","201505",4,6517,1629.25,2714,0,0,0,0,-1,4,0,2,2.85032218008579e-05,1
"1676","Oman","201505",1,28,28,28,0,0,0,0,-1,1,0,0,2.06063239327294e-10,1
"1677","United Arab Emirates","201505",1,4866,4866,4866,0,0,0,0,-1,1,0,0,3.58108462063729e-08,1
"1678","Czech Rep.","201505",5,24266,4853.2,21856,14,4669424,333530.285714286,1495010,0.989660160769033,19,253,78,0.0668248370922852,1
"1679","Brazil","201505",2,31591,15795.5,19576,0,0,0,0,-1,2,0,0,0.000355888336754742,1
"1680","Rep. of Korea","201505",3,10689,3563,6016,0,0,0,0,-1,3,0,3,1.90814797784239e-09,1
"1681","United States of America","201505",10,923500,92350,882782,0,0,0,0,-1,10,0,7,0.000194180908975507,1
"1682","Colombia","201505",1,981,981,981,0,0,0,0,-1,1,0,0,2.90575388656231e-05,1
"1683","Turkey","201505",16,1988237,124264.8125,1217898,0,0,0,0,-1,16,0,34,0.00228571589617501,1
"1684","Thailand","201505",4,374325,93581.25,297112,0,0,0,0,-1,4,0,4,3.90165948257453e-05,1
"1685","Morocco","201505",4,94714,23678.5,70959,0,0,0,0,-1,4,0,4,0.000772412009809972,1
"1686","Costa Rica","201505",2,971,485.5,603,0,0,0,0,-1,2,0,0,1.09059767415664e-05,2
"1687","Denmark","201505",4,35545,8886.25,19771,20,1494031,74701.55,1045445,0.953523067830562,24,482,112,0.0383978855543227,1
"1688","Israel","201505",2,17582,8791,17150,0,0,0,0,-1,2,0,0,0.000507996095372072,1
"1689","Jordan","201505",6,60442,10073.6666666667,22684,0,0,0,0,-1,6,0,10,0.000406148772057946,1
"1690","Luxembourg","201505",1,14090,14090,14090,9,160246,17805.1111111111,108417,0.838358113069016,10,40,19,0.00208811491700728,1
"1691","Portugal","201505",8,11423,1427.875,4906,3,77174,25724.6666666667,57633,0.742135738230414,11,383,16,0.00125001806803597,1
"1692","Egypt","201505",5,54838,10967.6,51000,0,0,0,0,-1,5,0,1,0.000105110911390711,1
"1693","New Zealand","201505",1,321,321,321,1,25557,25557,25557,0.975191282170183,2,0,1,1.36579997175944e-10,1
"1694","Malaysia","201505",2,888104,444052,886885,13,348351,26796.2307692308,297112,-0.436532667990343,15,11,17,1.24417099646308e-05,1
"1695","China","201505",5,4519559,903911.8,4199462,0,0,0,0,-1,5,0,4,7.32038451638011e-05,1
"1696","Japan","201505",3,50378,16792.6666666667,43501,2,19754,9877,13738,-0.436662293959961,5,0,8,1.10113043092833e-07,1
"1697","Indonesia","201505",4,7906,1976.5,6271,0,0,0,0,-1,4,0,1,8.42137458494429e-09,1
"1698","Dominican Rep.","201505",4,69258,17314.5,66676,0,0,0,0,-1,4,0,1,1.64513621898267e-05,1
"1699","India","201505",7,226124,32303.4285714286,173419,0,0,0,0,-1,7,0,1,9.68768857970795e-07,1
"1700","Albania","201505",7,1041751,148821.571428571,387708,0,0,0,0,-1,7,0,9,8.01372475599856e-05,1
"1701","Serbia","201505",3,14014,4671.33333333333,7499,5,1984605,396921,1558708,0.985976316646645,8,54,12,9.57853169229352e-05,1
"1702","Sweden","201505",1,3633,3633,3633,8,374689,46836.125,254506,0.980794138326611,9,0,26,0.00419562459397266,1
"1703","Iran","201505",4,461871,115467.75,267540,0,0,0,0,-1,4,0,1,3.32183316843906e-06,1
"1704","Dominica","201505",1,109,109,109,0,0,0,0,-1,1,0,0,2.36560261643472e-14,1
"1705","Estonia","201505",5,32161,6432.2,15617,6,50712,8452,32200,0.223848539331266,11,179,22,4.11084824154289e-05,1
"1706","Kenya","201505",2,1714,857,1700,0,0,0,0,-1,2,0,0,1.13468110751639e-08,1
"1707","Russian Federation","201505",2,2622,1311,2522,11,12122459,1102041.72727273,5770225,0.999567508043864,13,15,6,0.000560917917954491,1
"1708","Ukraine","201505",1,908800,908800,908800,0,0,0,0,-1,1,0,0,6.06379057075401e-06,1
"1709","Peru","201505",1,9937,9937,9937,0,0,0,0,-1,1,0,0,9.44121190263111e-13,2
"1710","Guatemala","201505",2,7842,3921,7533,0,0,0,0,-1,2,0,0,2.91942327440318e-09,2
"1711","Honduras","201505",2,23348,11674,23241,0,0,0,0,-1,2,0,0,1.01093388454206e-09,2
"1712","Latvia","201505",2,26032,13016,24598,8,249198,31149.75,114864,0.810834574719326,10,69,19,0.00133020077084644,1
"1713","Lithuania","201505",6,167439,27906.5,114864,6,716521,119420.166666667,424908,0.621161591022218,12,281,25,0.00669903945595602,1
"1714","Norway","201505",1,34068,34068,34068,5,289433,57886.6,249141,0.78937932185681,6,43,10,0.00805418805352176,1
"1715","Croatia","201505",2,53546,26773,47983,11,640474,58224.9090909091,271796,0.845693207688539,13,86,35,0.00274038847971213,1
"1716","Ireland","201505",1,10449,10449,10449,10,912799,91279.9,574668,0.977364695076512,11,39,31,0.0241516559618412,1
"1717","Cyprus","201505",1,6991,6991,6991,2,33722,16861,27815,0.656571611033331,3,44,3,0.000193675384032014,1
"1718","Bosnia Herzegovina","201505",1,15866,15866,15866,4,103554,25888.5,69308,0.734282364763021,5,0,6,3.48076315553578e-05,1
"1719","Slovenia","201505",2,9764,4882,5248,11,391961,35632.8181818182,138502,0.95138963221109,13,628,41,0.00101367336948021,1
"1720","Mauritius","201505",1,27,27,27,1,159,159,159,0.709677419354839,2,43,0,9.23192298630392e-08,1
"1721","Rwanda","201505",1,477,477,477,0,0,0,0,-1,1,0,0,1.62180902073403e-06,1
"1722","Saint-Barthélemy","201505",1,8764,8764,8764,0,0,0,0,-1,1,0,0,2.97977657393466e-05,1
"1723","South Africa","201505",3,45464,15154.6666666667,39110,0,0,0,0,-1,3,0,0,1.0812076449326e-06,1
"1724","Suriname","201505",1,2275,2275,2275,0,0,0,0,-1,1,0,0,7.06104278617471e-05,1
"1725","Trinidad and Tobago","201505",1,2131,2131,2131,0,0,0,0,-1,1,0,0,8.96934759049129e-14,1
"1726","Uganda","201505",1,1039,1039,1039,1,14,14,14,-0.97340930674264,2,44,0,8.95914278529875e-06,1
"1727","China, Hong Kong SAR","201505",2,2125,1062.5,1988,10,222866,22286.6,162342,0.981110355525332,12,74,20,1.21149829217495e-05,1
"1728","Viet Nam","201505",1,8275,8275,8275,0,0,0,0,-1,1,0,0,3.19547568707001e-09,1
"1729","Uzbekistan","201505",3,2534988,844996,2531851,0,0,0,0,-1,3,0,2,4.65678542191887e-07,1
"1730","Afghanistan","201505",1,583,583,583,0,0,0,0,-1,1,0,0,1.09892304308103e-13,1
"1731","Armenia","201505",1,308175,308175,308175,0,0,0,0,-1,1,0,0,5.36517830882543e-06,1
"1732","Belarus","201505",1,5770225,5770225,5770225,9,1015500,112833.333333333,908800,-0.700695209428617,10,2,7,0.000214975235257311,1
"1733","Georgia","201505",1,88279,88279,88279,1,339585,339585,339585,0.587350186040424,2,0,1,2.56280813444711e-05,1
"1734","Kazakhstan","201505",1,173223,173223,173223,7,2730001,390000.142857143,2531851,0.880668525749305,8,8,4,5.67431109553961e-06,1
"1735","Bangladesh","201505",1,8361,8361,8361,0,0,0,0,-1,1,0,0,1.39303964328191e-08,1
"1736","Pakistan","201505",1,3645,3645,3645,1,583,583,583,-0.724219489120151,2,1,0,6.07299306877539e-09,1
"1737","Saudi Arabia","201505",1,2512,2512,2512,0,0,0,0,-1,1,0,0,4.18528355993225e-09,1
"1738","Argentina","201505",1,46,46,46,0,0,0,0,-1,1,0,0,4.34606654545732e-10,2
"1739","Canada","201505",1,11960,11960,11960,11,2122963,192996.636363636,1130551,0.98879584884326,12,0,0,0.000304404518730366,2
"1740","Chile","201505",1,324,324,324,1,9937,9937,9937,0.936848260403469,2,1,0,3.06114279777694e-09,2
"1741","Mexico","201505",1,1130551,1130551,1130551,0,0,0,0,-1,1,0,0,1.06814127069977e-05,2
"1742","Kyrgyzstan","201505",1,3480,3480,3480,1,2001,2001,2001,-0.26984126984127,2,0,1,6.41807680948471e-10,1
"1743","Turkmenistan","201505",1,52767,52767,52767,0,0,0,0,-1,1,0,0,9.29315087621158e-09,1
"1744","Finland","201505",1,11,11,11,5,270239,54047.8,225504,0.999918593894542,6,106,8,0.00710150377233293,1
"1745","Seychelles","201505",0,0,0,0,6,15219,2536.5,7475,1,6,0,2,0.000237112820585032,1
"1746","Paraguay","201505",0,0,0,0,1,19576,19576,19576,1,1,0,0,2.16234583399276e-07,1
"1747","Switzerland","201505",0,0,0,0,11,641899,58354.4545454545,303918,1,11,0,23,0.0110841821567002,1
"1748","Montenegro","201505",0,0,0,0,2,154564,77282,153834,1,2,0,1,3.84795999852304e-07,1
"1749","Iceland","201505",0,0,0,0,1,366,366,366,1,1,0,0,1.1359743559296e-05,1
"1750","Azerbaijan","201505",0,0,0,0,1,267540,267540,267540,1,1,0,0,2.75837928117728e-08,1
"1751","Antigua and Barbuda","201505",0,0,0,0,2,1269,634.5,1160,1,2,0,0,6.9912037892416e-09,1
"1752","El Salvador","201505",0,0,0,0,2,30774,15387,23241,1,2,0,0,1.41182430297807e-12,2
"1753","Barbados","201505",0,0,0,0,2,2356,1178,2131,1,2,0,0,1.35605246940807e-09,1
"1754","Malta","201505",0,0,0,0,2,10671,5335.5,9489,1,2,0,1,4.1813398281654e-05,1
"1755","Rep. of Moldova","201505",0,0,0,0,2,200410,100205,187392,1,2,0,0,0.00011187417775536,1
"1756","Singapore","201505",0,0,0,0,12,1008523,84043.5833333333,886885,1,12,0,19,5.50020774301699e-05,1
"1757","Mozambique","201505",0,0,0,0,1,6036,6036,6036,1,1,0,0,2.02556313924456e-10,1
"1758","Bermuda","201505",0,0,0,0,1,15364,15364,15364,1,1,0,0,9.2597288667362e-08,1
"1759","Greenland","201505",0,0,0,0,3,17006,5668.66666666667,14591,1,3,0,3,1.96909989403064e-05,1
"1760","Kuwait","201505",0,0,0,0,8,198260,24782.5,173419,1,8,0,0,5.36806554665279e-05,1
"1761","Saint Vincent and the Grenadines","201505",0,0,0,0,1,300,300,300,1,1,0,0,1.80806994612523e-09,1
"1762","Botswana","201505",0,0,0,0,1,39110,39110,39110,1,1,0,0,1.31245483192423e-09,1
"1763","Senegal","201505",0,0,0,0,1,15383,15383,15383,1,1,0,0,4.62539318088041e-10,1
"1764","Rep. of Korea","201506",4,9227,2306.75,5488,0,0,0,0,-1,4,0,3,2.80130518532677e-09,1
"1765","Denmark","201506",7,48891,6984.42857142857,22612,22,1605301,72968.2272727273,1291068,0.940888361205954,29,838,126,0.0529407404251488,2
"1766","Germany","201506",24,3084932,128538.833333333,674833,22,34846333,1583924.22727273,20309436,0.837340937614393,46,1505,171,0.926649538803243,2
"1767","Netherlands","201506",33,42925537,1300773.84848485,20309436,6,1682028,280338,1142380,-0.924585527140968,39,1188,135,1,2
"1768","Poland","201506",14,953628,68116.2857142857,257917,6,1067328,177888,315248,0.0562605024552736,20,0,73,0.0260567565535452,2
"1769","Spain","201506",28,16285544,581626.571428571,9653364,11,128634,11694,51703,-0.984326476781231,39,455,146,0.39019503396229,2
"1770","Sweden","201506",4,35105,8776.25,17952,11,964595,87690.4545454545,695785,0.929768930679204,15,0,61,0.0301567809769082,2
"1771","Turkey","201506",12,439196,36599.6666666667,173207,0,0,0,0,-1,12,0,26,0.00399567244737781,3
"1772","Albania","201506",4,38638,9659.5,20908,0,0,0,0,-1,4,0,5,1.24209847960114e-06,4
"1773","Austria","201506",10,1756453,175645.3,1093602,12,1994063,166171.916666667,553586,0.0633539491632618,22,171,88,0.059763132945918,2
"1774","Bosnia Herzegovina","201506",3,134770,44923.3333333333,74960,2,11753,5876.5,9674,-0.839574674283218,5,0,10,0.00258080473497948,4
"1775","Italy","201506",16,359297,22456.0625,85363,7,825840,117977.142857143,354416,0.393661661056907,23,1503,76,0.0161878449639339,2
"1776","Serbia","201506",6,585557,97592.8333333333,553586,4,533726,133431.5,500973,-0.0463073235276512,10,199,22,0.00131531830603197,4
"1777","Slovenia","201506",3,2869,956.333333333333,2096,14,307827,21987.6428571429,128273,0.981531786698252,17,1836,43,0.000603222825163107,4
"1778","TFYR of Macedonia","201506",14,1668661,119190.071428571,504080,1,4330,4330,4330,-0.99482364220728,15,47,39,0.00301431651327378,4
"1779","Trinidad and Tobago","201506",2,2607,1303.5,2579,0,0,0,0,-1,2,0,1,6.16813617538095e-14,5
"1780","United States of America","201506",8,1381709,172713.625,1370096,0,0,0,0,-1,8,0,5,8.08665897959224e-05,5
"1781","Estonia","201506",3,30054,10018,26314,10,144781,14478.1,48078,0.656201561472245,13,223,39,0.00325698465295396,2
"1782","Latvia","201506",2,26375,13187.5,19518,7,241346,34478,135276,0.802966521117133,9,0,18,0.00167724330061159,2
"1783","Portugal","201506",7,9273,1324.71428571429,6021,2,93627,46813.5,54487,0.819766763848397,9,0,15,0.00222856029098398,3
"1784","Brazil","201506",1,36935,36935,36935,0,0,0,0,-1,1,0,0,0,6
"1785","Luxembourg","201506",1,10464,10464,10464,8,173473,21684.125,110448,0.886221912937582,9,0,18,0.00255120246794281,2
"1786","Belgium","201506",12,3778882,314906.833333333,1860603,6,4783757,797292.833333333,3859883,0.117355759129866,18,81,60,0.265912830413542,2
"1787","Costa Rica","201506",2,566,283,301,0,0,0,0,-1,2,0,0,9.12060709203249e-06,7
"1788","France","201506",15,991826,66121.7333333333,623145,18,5150661,286147.833333333,2714739,0.67706044799118,33,409,102,0.14293794758111,3
"1789","Greece","201506",9,76775,8530.55555555555,26758,3,12874,4291.33333333333,11442,-0.712790995995494,12,395,31,0.000505337318646362,2
"1790","Hungary","201506",9,1155496,128388.444444444,463030,5,254633,50926.6,194124,-0.638851480963798,14,136,46,0.0183732475588123,2
"1791","Jordan","201506",7,67764,9680.57142857143,34212,0,0,0,0,-1,7,0,10,0.000793824601245568,8
"1792","Romania","201506",12,2247616,187301.333333333,872961,6,46602,7767,12682,-0.959374392494523,18,117,53,0.0326003526626972,2
"1793","Russian Federation","201506",3,10460,3486.66666666667,8600,8,3457520,432190,1580985,0.993967669940426,11,590,5,3.30951550929453e-06,9
"1794","Thailand","201506",4,326046,81511.5,259362,0,0,0,0,-1,4,0,4,2.22215876741216e-05,1
"1795","Ukraine","201506",4,108487,27121.75,92600,0,0,0,0,-1,4,0,1,3.19208671984447e-05,7
"1796","Egypt","201506",4,5232,1308,2500,0,0,0,0,-1,4,0,0,6.495823985707e-05,8
"1797","Dominica","201506",1,23,23,23,0,0,0,0,-1,1,0,0,2.24320051589566e-15,5
"1798","Peru","201506",1,9644,9644,9644,0,0,0,0,-1,1,0,0,1.05500673942968e-12,7
"1799","Guatemala","201506",2,13454,6727,13249,0,0,0,0,-1,2,0,0,1.20994741490456e-08,7
"1800","Honduras","201506",2,17505,8752.5,17309,0,0,0,0,-1,2,0,0,1.15682800199681e-08,7
"1801","Dominican Rep.","201506",4,5096,1274,3995,0,0,0,0,-1,4,0,1,2.44327030813871e-06,3
"1802","India","201506",8,165260,20657.5,130095,0,0,0,0,-1,8,0,1,1.37480869280333e-06,8
"1803","Japan","201506",3,47170,15723.3333333333,41616,1,2529,2529,2529,-0.898227328517676,4,0,5,2.63750474114554e-08,1
"1804","China","201506",5,1796802,359360.4,1580985,0,0,0,0,-1,5,0,4,2.79294718007583e-07,9
"1805","Malaysia","201506",2,860397,430198.5,855333,13,282706,21746.6153846154,259362,-0.505370907083614,15,7,19,1.19187122279604e-05,1
"1806","Australia","201506",5,71792,14358.4,49921,0,0,0,0,-1,5,0,4,2.06818926548367e-08,1
"1807","Viet Nam","201506",2,1153,576.5,997,0,0,0,0,-1,2,0,1,5.05263364425423e-10,1
"1808","New Zealand","201506",1,686,686,686,1,49921,49921,49921,0.972889126010236,2,0,1,3.23091443301646e-10,1
"1809","Finland","201506",3,2669,889.666666666667,2660,6,301125,50187.5,194833,0.982428882729744,9,50,24,0.00896575487287509,3
"1810","Lithuania","201506",5,194039,38807.8,135276,6,324053,54008.8333333333,230194,0.250947708129058,11,32,25,0.00234464763654096,2
"1811","South Africa","201506",5,55587,11117.4,47000,0,0,0,0,-1,5,0,1,2.66668616753725e-06,3
"1812","United Kingdom","201506",7,115827,16546.7142857143,54977,13,14309182,1100706.30769231,12424698,0.983940807246637,20,115,61,0.485386145686358,2
"1813","Lebanon","201506",4,6188,1547,2849,0,0,0,0,-1,4,0,2,4.90289011835128e-05,3
"1814","Mauritius","201506",1,33,33,33,0,0,0,0,-1,1,0,0,1.74854605713595e-07,3
"1815","Kenya","201506",1,2100,2100,2100,0,0,0,0,-1,1,0,0,3.33487727725344e-10,9
