period,trade_value_usd,origin,destin,period_date
201507,335,Belgium,Norway,2015-07-01
201507,2252,Albania,Montenegro,2015-07-01
201507,7966,Serbia,Montenegro,2015-07-01
201507,33469,Spain,Norway,2015-07-01
201507,166666,Germany,Norway,2015-07-01
201507,120761,Netherlands,Norway,2015-07-01
201507,846,Poland,Norway,2015-07-01
201507,4595,Sweden,Norway,2015-07-01
201507,5920,Turkey,Norway,2015-07-01
201507,296818,Austria,Switzerland,2015-07-01
201507,503,Belgium,Switzerland,2015-07-01
201507,153,Dominican Rep.,Switzerland,2015-07-01
201507,14537,France,Switzerland,2015-07-01
201507,175620,Germany,Switzerland,2015-07-01
201507,5968,Italy,Switzerland,2015-07-01
201507,87439,Netherlands,Switzerland,2015-07-01
201507,27,Peru,Switzerland,2015-07-01
201507,21845,Poland,Switzerland,2015-07-01
201507,198,Portugal,Switzerland,2015-07-01
201507,27,India,Switzerland,2015-07-01
201507,8334,Spain,Switzerland,2015-07-01
201507,1,Thailand,Switzerland,2015-07-01
201507,13532,Turkey,Switzerland,2015-07-01
201409,2167,France,Spain,2014-09-01
201409,41283,Greece,Spain,2014-09-01
201409,929,Italy,Spain,2014-09-01
201409,32794,Netherlands,Spain,2014-09-01
201409,57951,Portugal,Spain,2014-09-01
201409,271,Romania,Spain,2014-09-01
201409,4554,Slovenia,Spain,2014-09-01
201409,23196,Belgium,Spain,2014-09-01
201409,6476,Czech Rep.,Spain,2014-09-01
201409,344,Romania,Rep. of Moldova,2014-09-01
201507,50,Morocco,Bolivia,2015-07-01
201507,66,United States of America,Bolivia,2015-07-01
201507,8189,Dominican Rep.,Canada,2015-07-01
201507,1555,Jordan,Canada,2015-07-01
201507,365937,Mexico,Canada,2015-07-01
201507,162,India,Canada,2015-07-01
201507,8521,Spain,Canada,2015-07-01
201507,13653,Canada,Canada,2015-07-01
201507,482183,United States of America,Canada,2015-07-01
201507,64631,Austria,Czech Rep.,2015-07-01
201507,15529,Belgium,Czech Rep.,2015-07-01
201507,314068,Bulgaria,Czech Rep.,2015-07-01
201507,19194,France,Czech Rep.,2015-07-01
201507,1115397,Germany,Czech Rep.,2015-07-01
201507,1006,Greece,Czech Rep.,2015-07-01
201507,1264616,Hungary,Czech Rep.,2015-07-01
201507,141,Italy,Czech Rep.,2015-07-01
201507,723,Morocco,Czech Rep.,2015-07-01
201507,1084296,Netherlands,Czech Rep.,2015-07-01
201507,375318,Poland,Czech Rep.,2015-07-01
201507,163491,Romania,Czech Rep.,2015-07-01
201507,276197,Slovakia,Czech Rep.,2015-07-01
201507,626105,Spain,Czech Rep.,2015-07-01
201507,31211,Sweden,Czech Rep.,2015-07-01
201507,36845,Ukraine,Czech Rep.,2015-07-01
201507,69438,TFYR of Macedonia,Czech Rep.,2015-07-01
201507,713,United Kingdom,Czech Rep.,2015-07-01
201409,1802166,Czech Rep.,Germany,2014-09-01
201409,4335,Denmark,Germany,2014-09-01
201409,1767,Dominican Rep.,Germany,2014-09-01
201409,21635,Greece,Germany,2014-09-01
201409,16823,Hungary,Germany,2014-09-01
201409,14385,Italy,Germany,2014-09-01
201409,4954,Jordan,Germany,2014-09-01
201409,658,Luxembourg,Germany,2014-09-01
201409,24030512,Netherlands,Germany,2014-09-01
201409,420869,Poland,Germany,2014-09-01
201409,493966,Romania,Germany,2014-09-01
201409,194,Serbia,Germany,2014-09-01
201409,4465913,Spain,Germany,2014-09-01
201409,988139,Turkey,Germany,2014-09-01
201409,323,Ukraine,Germany,2014-09-01
201409,127591,TFYR of Macedonia,Germany,2014-09-01
201409,916,Egypt,Germany,2014-09-01
201409,582519,Austria,Germany,2014-09-01
201409,1833645,Belgium,Germany,2014-09-01
201409,55771,Bosnia Herzegovina,Germany,2014-09-01
201409,305676,Bulgaria,Germany,2014-09-01
201507,121,Hungary,Denmark,2015-07-01
201507,319,Romania,Denmark,2015-07-01
201507,17931,Guatemala,El Salvador,2015-07-01
201507,18031,Honduras,El Salvador,2015-07-01
201507,3779,Finland,Estonia,2015-07-01
201507,128,Italy,Estonia,2015-07-01
201507,2243,Latvia,Estonia,2015-07-01
201507,896,Netherlands,Estonia,2015-07-01
201507,40484,Poland,Estonia,2015-07-01
201507,28231,Spain,Estonia,2015-07-01
201507,488693,Germany,Estonia,2015-07-01
201507,49828,Lithuania,Estonia,2015-07-01
201409,1766,Belgium,Qatar,2014-09-01
201409,201,Colombia,Qatar,2014-09-01
201409,2026,France,Qatar,2014-09-01
201409,104625,Jordan,Qatar,2014-09-01
201409,1170,Kenya,Qatar,2014-09-01
201409,615,Lebanon,Qatar,2014-09-01
201409,18937,Oman,Qatar,2014-09-01
201409,6482,Netherlands,Qatar,2014-09-01
201409,237192,Saudi Arabia,Qatar,2014-09-01
201409,3874,India,Qatar,2014-09-01
201409,2242,Spain,Qatar,2014-09-01
201409,218,Turkey,Qatar,2014-09-01
201409,487,United Kingdom,Qatar,2014-09-01
201409,626,Germany,Qatar,2014-09-01
201409,669,Morocco,Qatar,2014-09-01
201409,1168,Peru,Qatar,2014-09-01
201409,97,Swaziland,Qatar,2014-09-01
201507,3159,United States of America,"China, Hong Kong SAR",2015-07-01
201507,303713,China,"China, Hong Kong SAR",2015-07-01
201507,46,Thailand,"China, Hong Kong SAR",2015-07-01
201507,8765,Australia,"China, Hong Kong SAR",2015-07-01
201507,346,New Zealand,"China, Hong Kong SAR",2015-07-01
201507,164,Netherlands,"China, Hong Kong SAR",2015-07-01
201507,4679,Malaysia,"China, Hong Kong SAR",2015-07-01
201507,2484,Canada,"China, Hong Kong SAR",2015-07-01
201507,684,Rep. of Korea,"China, Hong Kong SAR",2015-07-01
201507,50168,Japan,"China, Hong Kong SAR",2015-07-01
201409,10129,United States of America,Bermuda,2014-09-01
201507,634,Denmark,Iceland,2015-07-01
201507,655,Netherlands,Iceland,2015-07-01
201507,437,Denmark,Ireland,2015-07-01
201507,9850,France,Ireland,2015-07-01
201507,98004,Germany,Ireland,2015-07-01
201507,15776,Lithuania,Ireland,2015-07-01
201507,538144,Netherlands,Ireland,2015-07-01
201507,1888,Poland,Ireland,2015-07-01
201507,1788,India,Ireland,2015-07-01
201507,57946,Spain,Ireland,2015-07-01
201507,23137,United Kingdom,Ireland,2015-07-01
201409,10182,Afghanistan,Pakistan,2014-09-01
201409,585,Bahamas,Pakistan,2014-09-01
201409,434,United States of America,Panama,2014-09-01
201409,333,France,Singapore,2014-09-01
201507,19851,Estonia,Latvia,2015-07-01
201507,17067,Finland,Latvia,2015-07-01
201507,44583,Germany,Latvia,2015-07-01
201507,345968,Lithuania,Latvia,2015-07-01
201507,20365,Netherlands,Latvia,2015-07-01
201507,48949,Poland,Latvia,2015-07-01
201507,190,Spain,Latvia,2015-07-01
201409,3636,Australia,Singapore,2014-09-01
201409,2,Israel,Singapore,2014-09-01
201409,6859,Japan,Singapore,2014-09-01
201409,763812,Malaysia,Singapore,2014-09-01
201409,21,Nepal,Singapore,2014-09-01
201409,1475,Netherlands,Singapore,2014-09-01
201409,33394,India,Singapore,2014-09-01
201409,59817,Thailand,Singapore,2014-09-01
201409,870,United States of America,Singapore,2014-09-01
201507,4348,Estonia,Lithuania,2015-07-01
201507,6036,Latvia,Lithuania,2015-07-01
201507,12370,Netherlands,Lithuania,2015-07-01
201507,509945,Poland,Lithuania,2015-07-01
201507,152,Portugal,Lithuania,2015-07-01
201507,3851,Ukraine,Lithuania,2015-07-01
201507,160722,Belgium,Luxembourg,2015-07-01
201507,414,Brazil,Luxembourg,2015-07-01
201507,14986,France,Luxembourg,2015-07-01
201507,4987,Germany,Luxembourg,2015-07-01
201507,407,Italy,Luxembourg,2015-07-01
201507,368,Morocco,Luxembourg,2015-07-01
201507,5932,Netherlands,Luxembourg,2015-07-01
201507,526,Portugal,Luxembourg,2015-07-01
201507,37642,Spain,Luxembourg,2015-07-01
201507,12463,Australia,New Zealand,2015-07-01
201409,3840,South Africa,Mozambique,2014-09-01
201409,179,New Zealand,Fiji,2014-09-01
201507,51763,Brazil,Paraguay,2015-07-01
201409,594,Australia,Indonesia,2014-09-01
201507,62204,Denmark,Sweden,2015-07-01
201507,4803,Finland,Sweden,2015-07-01
201507,6443,France,Sweden,2015-07-01
201507,106953,Germany,Sweden,2015-07-01
201507,1289,Jordan,Sweden,2015-07-01
201507,1347402,Netherlands,Sweden,2015-07-01
201507,1991,Poland,Sweden,2015-07-01
201507,68413,Spain,Sweden,2015-07-01
201507,2811,Turkey,Sweden,2015-07-01
201507,136591,United Kingdom,Sweden,2015-07-01
201409,782,Azerbaijan,Kazakhstan,2014-09-01
201409,8758,China,Kazakhstan,2014-09-01
201409,1048,Iran,Kazakhstan,2014-09-01
201409,6558,Kyrgyzstan,Kazakhstan,2014-09-01
201409,178,Netherlands,Kazakhstan,2014-09-01
201409,712,Russian Federation,Kazakhstan,2014-09-01
201409,1126,Turkmenistan,Kazakhstan,2014-09-01
201409,283048,Uzbekistan,Kazakhstan,2014-09-01
201507,13927548,Netherlands,United Kingdom,2015-07-01
201507,10974,Belgium,United Kingdom,2015-07-01
201507,8511,Denmark,United Kingdom,2015-07-01
201507,14075,France,United Kingdom,2015-07-01
201507,10680,Germany,United Kingdom,2015-07-01
201507,17737,Ireland,United Kingdom,2015-07-01
201507,1511,Italy,United Kingdom,2015-07-01
201507,23259,Jordan,United Kingdom,2015-07-01
201507,2814,Lebanon,United Kingdom,2015-07-01
201507,25469,Lithuania,United Kingdom,2015-07-01
201507,74290,Poland,United Kingdom,2015-07-01
201507,1158652,Spain,United Kingdom,2015-07-01
201507,50531,Turkey,United Kingdom,2015-07-01
201409,443,South Africa,Zambia,2014-09-01
201409,14443,Australia,"China, Hong Kong SAR",2014-09-01
201409,222784,China,"China, Hong Kong SAR",2014-09-01
201409,100,Germany,"China, Hong Kong SAR",2014-09-01
201409,73986,Japan,"China, Hong Kong SAR",2014-09-01
201409,75,Rep. of Korea,"China, Hong Kong SAR",2014-09-01
201409,1004,Malaysia,"China, Hong Kong SAR",2014-09-01
201409,1305,Netherlands,"China, Hong Kong SAR",2014-09-01
201409,445,New Zealand,"China, Hong Kong SAR",2014-09-01
201409,3621,Thailand,"China, Hong Kong SAR",2014-09-01
201409,141,France,"China, Hong Kong SAR",2014-09-01
201409,1174,United States of America,"China, Hong Kong SAR",2014-09-01
201409,56875,Austria,Hungary,2014-09-01
201409,204541,Germany,Hungary,2014-09-01
201409,14631,Netherlands,Hungary,2014-09-01
201409,24771,Romania,Hungary,2014-09-01
201409,29501,Spain,Hungary,2014-09-01
201409,53587,Turkey,Hungary,2014-09-01
201509,3700,Netherlands,Iceland,2015-09-01
201509,80,Spain,Iceland,2015-09-01
201409,6067,Australia,Malaysia,2014-09-01
201409,17041,China,Malaysia,2014-09-01
201409,152,Indonesia,Malaysia,2014-09-01
201409,106,Japan,Malaysia,2014-09-01
201409,282,Netherlands,Malaysia,2014-09-01
201409,3393,Singapore,Malaysia,2014-09-01
201409,1474,Viet Nam,Malaysia,2014-09-01
201409,216980,Thailand,Malaysia,2014-09-01
201409,25,United States of America,Malaysia,2014-09-01
201507,499966,Germany,Austria,2015-07-01
201507,385,Hungary,Austria,2015-07-01
201507,9314,Italy,Austria,2015-07-01
201507,97018,Netherlands,Austria,2015-07-01
201507,1440,Poland,Austria,2015-07-01
201507,923532,Serbia,Austria,2015-07-01
201507,713695,Slovenia,Austria,2015-07-01
201507,8302,Belgium,Austria,2015-07-01
201507,364111,Bosnia Herzegovina,Austria,2015-07-01
201507,13536,Czech Rep.,Austria,2015-07-01
201507,10963,France,Austria,2015-07-01
201507,60819,Spain,Austria,2015-07-01
201507,90673,Turkey,Austria,2015-07-01
201507,436717,TFYR of Macedonia,Austria,2015-07-01
201409,654,Germany,Cyprus,2014-09-01
201409,4198,Greece,Cyprus,2014-09-01
201409,359,Netherlands,Cyprus,2014-09-01
201409,58886,Bosnia Herzegovina,Croatia,2014-09-01
201409,860,Austria,Croatia,2014-09-01
201409,11923,Germany,Croatia,2014-09-01
201409,28498,Italy,Croatia,2014-09-01
201409,15804,Serbia,Croatia,2014-09-01
201409,626,Slovenia,Croatia,2014-09-01
201409,219874,TFYR of Macedonia,Croatia,2014-09-01
201409,7312,Spain,Croatia,2014-09-01
201507,69,United Kingdom,Barbados,2015-07-01
201507,406,United States of America,Barbados,2015-07-01
201409,108,Dominica,Montserrat,2014-09-01
201409,305,Uganda,Rwanda,2014-09-01
201409,30524,India,Algeria,2014-09-01
201409,9,Portugal,Cabo Verde,2014-09-01
201409,570,Spain,Cabo Verde,2014-09-01
201512,15682,United States of America,Bermuda,2015-12-01
201512,5689,Denmark,Greenland,2015-12-01
201512,51,Netherlands,Greenland,2015-12-01
201512,3464,Portugal,Greenland,2015-12-01
201512,105,Spain,Greenland,2015-12-01
201507,2700,Kenya,Belarus,2015-07-01
201507,124500,Poland,Belarus,2015-07-01
201507,300,Russian Federation,Belarus,2015-07-01
201507,11900,Ukraine,Belarus,2015-07-01
201507,1310,Portugal,France,2015-07-01
201507,14827,Greece,Cyprus,2015-07-01
201507,321,Dominican Rep.,Finland,2015-07-01
201507,423,Estonia,Finland,2015-07-01
201507,561765,Germany,Finland,2015-07-01
201507,37393,Netherlands,Finland,2015-07-01
201507,42330,Norway,Finland,2015-07-01
201507,12644,Turkey,Finland,2015-07-01
201507,36,Mauritius,France,2015-07-01
201507,2470,Morocco,France,2015-07-01
201507,2995743,Netherlands,France,2015-07-01
201507,4572,Poland,France,2015-07-01
201507,3550,Serbia,France,2015-07-01
201507,577,South Africa,France,2015-07-01
201507,995714,Spain,France,2015-07-01
201507,26354,Turkey,France,2015-07-01
201507,46812,TFYR of Macedonia,France,2015-07-01
201507,55323,United Kingdom,France,2015-07-01
201507,2554,Austria,France,2015-07-01
201507,905040,Belgium,France,2015-07-01
201507,13,Dominican Rep.,France,2015-07-01
201507,1224892,France,France,2015-07-01
201507,155829,Germany,France,2015-07-01
201507,109,Hungary,France,2015-07-01
201507,3624,Italy,France,2015-07-01
201507,5285,Jordan,France,2015-07-01
201507,1723,Lebanon,France,2015-07-01
201507,39571,Spain,Hungary,2015-07-01
201509,12523,Bulgaria,Latvia,2015-09-01
201509,15116,Estonia,Latvia,2015-09-01
201509,90493,Lithuania,Latvia,2015-09-01
201509,17669,Netherlands,Latvia,2015-09-01
201509,4952,Poland,Latvia,2015-09-01
201507,26691,Germany,Hungary,2015-07-01
201507,17120,Italy,Hungary,2015-07-01
201507,569208,Romania,Hungary,2015-07-01
201512,291427,Thailand,Malaysia,2015-12-01
201507,3579363,Belgium,Netherlands,2015-07-01
201507,4102,Italy,Malta,2015-07-01
201507,3915,Netherlands,Malta,2015-07-01
201507,706009,Germany,Netherlands,2015-07-01
201507,68329,Austria,Netherlands,2015-07-01
201507,582612,Spain,Netherlands,2015-07-01
201507,2111,Suriname,Netherlands,2015-07-01
201507,176,Turkey,Netherlands,2015-07-01
201507,9534,United Kingdom,Netherlands,2015-07-01
201507,82751,Austria,Poland,2015-07-01
201507,11515,Czech Rep.,Poland,2015-07-01
201507,3201,France,Poland,2015-07-01
201507,1353022,Germany,Poland,2015-07-01
201507,965476,Hungary,Poland,2015-07-01
201507,205167,Romania,Poland,2015-07-01
201507,2773,Spain,Poland,2015-07-01
201507,18567,Ukraine,Poland,2015-07-01
201507,4651,Bulgaria,Romania,2015-07-01
201507,61765,Hungary,Romania,2015-07-01
201507,8423,Italy,Romania,2015-07-01
201507,1001,Netherlands,Romania,2015-07-01
201507,69329,Austria,Slovenia,2015-07-01
201507,117808,Bosnia Herzegovina,Slovenia,2015-07-01
201507,23297,Croatia,Slovenia,2015-07-01
201507,61,France,Slovenia,2015-07-01
201507,15141,Belgium,Spain,2015-07-01
201507,1935,Czech Rep.,Spain,2015-07-01
201507,14790,France,Spain,2015-07-01
201507,152306,Germany,Spain,2015-07-01
201507,27567,Greece,Spain,2015-07-01
201507,19430,Italy,Spain,2015-07-01
201507,66,Lithuania,Spain,2015-07-01
201507,83702,Netherlands,Spain,2015-07-01
201507,99,Poland,Spain,2015-07-01
201507,61,Germany,Slovenia,2015-07-01
201507,224053,Hungary,Slovenia,2015-07-01
201507,17741,Italy,Slovenia,2015-07-01
201507,2032,Netherlands,Slovenia,2015-07-01
201507,3311,Serbia,Slovenia,2015-07-01
201507,51,India,Slovenia,2015-07-01
201507,1707,Spain,Slovenia,2015-07-01
201507,48880,TFYR of Macedonia,Slovenia,2015-07-01
201507,8357,Portugal,Spain,2015-07-01
201507,4321,Romania,Spain,2015-07-01
201507,791,Iran,Malaysia,2015-07-01
201507,1703,Austria,Croatia,2015-07-01
201507,556129,Bosnia Herzegovina,Croatia,2015-07-01
201507,13679,Germany,Croatia,2015-07-01
201507,12349,Italy,Croatia,2015-07-01
201507,55576,Netherlands,Croatia,2015-07-01
201507,24758,Serbia,Croatia,2015-07-01
201507,1409,Slovenia,Croatia,2015-07-01
201507,3176,Spain,Croatia,2015-07-01
201507,234290,TFYR of Macedonia,Croatia,2015-07-01
201507,39,United Kingdom,Croatia,2015-07-01
201507,10942,Australia,Malaysia,2015-07-01
201507,1986,China,Malaysia,2015-07-01
201507,1421,"China, Hong Kong SAR",Malaysia,2015-07-01
201507,2369,Japan,Malaysia,2015-07-01
201507,349,Netherlands,Malaysia,2015-07-01
201507,697,Viet Nam,Malaysia,2015-07-01
201507,258421,Thailand,Malaysia,2015-07-01
201507,597,Turkey,Malaysia,2015-07-01
201507,544,United States of America,Malaysia,2015-07-01
201509,55870,Estonia,Lithuania,2015-09-01
201509,53663,Latvia,Lithuania,2015-09-01
201509,8486,Netherlands,Lithuania,2015-09-01
201509,113108,Poland,Lithuania,2015-09-01
201509,5220,Spain,Lithuania,2015-09-01
201507,2782,Greece,Bulgaria,2015-07-01
201507,11337,Turkey,Bulgaria,2015-07-01
201507,11062,TFYR of Macedonia,Bulgaria,2015-07-01
201507,152,Portugal,Cabo Verde,2015-07-01
201507,311,Spain,Cabo Verde,2015-07-01
201507,825228,France,Belgium,2015-07-01
201507,291113,Germany,Belgium,2015-07-01
201507,203375,Hungary,Belgium,2015-07-01
201507,1373,Italy,Belgium,2015-07-01
201507,321,Luxembourg,Belgium,2015-07-01
201507,9111448,Netherlands,Belgium,2015-07-01
201507,380,Romania,Belgium,2015-07-01
201507,12596,Spain,Belgium,2015-07-01
201507,1993,Uganda,Belgium,2015-07-01
201507,8891,Bulgaria,Greece,2015-07-01
201507,80346,Turkey,Greece,2015-07-01
201507,41179,TFYR of Macedonia,Greece,2015-07-01
201507,762199,Austria,Italy,2015-07-01
201507,669,Belgium,Italy,2015-07-01
201507,156,Bulgaria,Italy,2015-07-01
201507,1954,France,Italy,2015-07-01
201507,83308,Germany,Italy,2015-07-01
201507,95064,Netherlands,Italy,2015-07-01
201507,354,Poland,Italy,2015-07-01
201507,214,Romania,Italy,2015-07-01
201507,44,Slovenia,Italy,2015-07-01
201507,124337,Spain,Italy,2015-07-01
201507,21674,Turkey,Italy,2015-07-01
201507,34903,Afghanistan,Pakistan,2015-07-01
201507,105239,TFYR of Macedonia,Serbia,2015-07-01
201507,15377,Kazakhstan,Russian Federation,2015-07-01
201507,119998,Armenia,Russian Federation,2015-07-01
201507,584616,Belarus,Russian Federation,2015-07-01
201507,116256,China,Russian Federation,2015-07-01
201507,57028,Serbia,Bosnia Herzegovina,2015-07-01
201507,340,TFYR of Macedonia,Bosnia Herzegovina,2015-07-01
201507,127,Dominica,Antigua and Barbuda,2015-07-01
201507,38,Mexico,Antigua and Barbuda,2015-07-01
201507,252,Saint Kitts and Nevis,Antigua and Barbuda,2015-07-01
201507,787,United States of America,Antigua and Barbuda,2015-07-01
201507,480,China,Mozambique,2015-07-01
201507,10646,South Africa,Mozambique,2015-07-01
201507,2673,Australia,Singapore,2015-07-01
201507,100,Belgium,Singapore,2015-07-01
201507,343,China,Singapore,2015-07-01
201507,316,"China, Hong Kong SAR",Singapore,2015-07-01
201507,7,Indonesia,Singapore,2015-07-01
201507,4932,Japan,Singapore,2015-07-01
201507,262,Rep. of Korea,Singapore,2015-07-01
201507,869631,Malaysia,Singapore,2015-07-01
201507,1358,Netherlands,Singapore,2015-07-01
201507,30439,India,Singapore,2015-07-01
201507,301,Viet Nam,Singapore,2015-07-01
201507,335,South Africa,Singapore,2015-07-01
201507,83045,Thailand,Singapore,2015-07-01
201507,733,United States of America,Singapore,2015-07-01
201507,96,Netherlands,Bermuda,2015-07-01
201507,8692,United States of America,Bermuda,2015-07-01
201507,18296,Denmark,Greenland,2015-07-01
201507,397,Spain,Greenland,2015-07-01
201507,133,Romania,Rep. of Moldova,2015-07-01
201507,18240,Bangladesh,Kuwait,2015-07-01
201507,22369,Jordan,Kuwait,2015-07-01
201507,2161,Lebanon,Kuwait,2015-07-01
201507,684,Netherlands,Kuwait,2015-07-01
201507,2409,Pakistan,Kuwait,2015-07-01
201507,2922,Saudi Arabia,Kuwait,2015-07-01
201507,112384,India,Kuwait,2015-07-01
201507,559,Egypt,Kuwait,2015-07-01
201507,325,Barbados,Saint Vincent and the Grenadines,2015-07-01
201507,20,Trinidad and Tobago,Saint Vincent and the Grenadines,2015-07-01
201507,185,United States of America,Saint Vincent and the Grenadines,2015-07-01
201507,48643,South Africa,Botswana,2015-07-01
201507,2494,China,Kazakhstan,2015-07-01
201507,540,Kyrgyzstan,Kazakhstan,2015-07-01
201507,606,Russian Federation,Kazakhstan,2015-07-01
201507,1086,Uzbekistan,Kazakhstan,2015-07-01
201507,363,Australia,Seychelles,2015-07-01
201507,1017,France,Seychelles,2015-07-01
201507,448,Lebanon,Seychelles,2015-07-01
201507,4341,Netherlands,Seychelles,2015-07-01
201507,18,South Africa,Seychelles,2015-07-01
201507,3679,United Arab Emirates,Seychelles,2015-07-01
201507,587,Egypt,Seychelles,2015-07-01
201508,888,Australia,Seychelles,2015-08-01
201508,1885,France,Seychelles,2015-08-01
201508,211,Lebanon,Seychelles,2015-08-01
201508,3471,Netherlands,Seychelles,2015-08-01
201508,40,South Africa,Seychelles,2015-08-01
201508,4537,United Arab Emirates,Seychelles,2015-08-01
201508,792,Egypt,Seychelles,2015-08-01
201508,173,Romania,Rep. of Moldova,2015-08-01
201508,431,Denmark,Ireland,2015-08-01
201508,8637,France,Ireland,2015-08-01
201508,104318,Germany,Ireland,2015-08-01
201508,19174,Lithuania,Ireland,2015-08-01
201508,762981,Netherlands,Ireland,2015-08-01
201508,1578,Poland,Ireland,2015-08-01
201508,3745,India,Ireland,2015-08-01
201508,36161,Spain,Ireland,2015-08-01
201508,43940,United Kingdom,Ireland,2015-08-01
201509,16315,Australia,Malaysia,2015-09-01
201509,358,China,Malaysia,2015-09-01
201509,995,Japan,Malaysia,2015-09-01
201509,601,Netherlands,Malaysia,2015-09-01
201509,61361,India,Malaysia,2015-09-01
201509,237165,Thailand,Malaysia,2015-09-01
201509,654,United States of America,Malaysia,2015-09-01
201508,14314,Guatemala,El Salvador,2015-08-01
201508,14790,Honduras,El Salvador,2015-08-01
201508,140562,Belgium,Luxembourg,2015-08-01
201508,27019,France,Luxembourg,2015-08-01
201508,11800,Germany,Luxembourg,2015-08-01
201508,530,Italy,Luxembourg,2015-08-01
201508,832,Morocco,Luxembourg,2015-08-01
201508,5739,Netherlands,Luxembourg,2015-08-01
201508,504,Portugal,Luxembourg,2015-08-01
201508,33577,Spain,Luxembourg,2015-08-01
201508,70090,Brazil,Paraguay,2015-08-01
201508,58,Saint Vincent and the Grenadines,Barbados,2015-08-01
201508,53,United Kingdom,Barbados,2015-08-01
201508,126,United States of America,Barbados,2015-08-01
201508,13823,Canada,Canada,2015-08-01
201508,3058,Dominican Rep.,Canada,2015-08-01
201508,271613,Mexico,Canada,2015-08-01
201508,491,India,Canada,2015-08-01
201508,1135,Spain,Canada,2015-08-01
201508,758845,United States of America,Canada,2015-08-01
201508,188600,Poland,Belarus,2015-08-01
201508,200,Russian Federation,Belarus,2015-08-01
201508,39500,Ukraine,Belarus,2015-08-01
201508,98628,Austria,Czech Rep.,2015-08-01
201508,27586,Belgium,Czech Rep.,2015-08-01
201508,346181,Bulgaria,Czech Rep.,2015-08-01
201508,271,France,Czech Rep.,2015-08-01
201508,1028800,Germany,Czech Rep.,2015-08-01
201508,23870,Greece,Czech Rep.,2015-08-01
201508,751149,Hungary,Czech Rep.,2015-08-01
201508,108,Italy,Czech Rep.,2015-08-01
201508,734,Morocco,Czech Rep.,2015-08-01
201508,1534811,Netherlands,Czech Rep.,2015-08-01
201508,578177,Poland,Czech Rep.,2015-08-01
201508,425232,Romania,Czech Rep.,2015-08-01
201508,239830,Slovakia,Czech Rep.,2015-08-01
201508,46835,Spain,Czech Rep.,2015-08-01
201508,81730,TFYR of Macedonia,Czech Rep.,2015-08-01
201508,1044,United Kingdom,Czech Rep.,2015-08-01
201508,146868,Germany,Estonia,2015-08-01
201508,225,Italy,Estonia,2015-08-01
201508,32446,Latvia,Estonia,2015-08-01
201508,12755,Lithuania,Estonia,2015-08-01
201508,756,Netherlands,Estonia,2015-08-01
201508,20284,Poland,Estonia,2015-08-01
201508,67,Spain,Estonia,2015-08-01
201508,213,Armenia,Georgia,2015-08-01
201508,1819755,Austria,Germany,2015-08-01
201508,2703801,Belgium,Germany,2015-08-01
201508,1368608,Bosnia Herzegovina,Germany,2015-08-01
201508,518382,Bulgaria,Germany,2015-08-01
201508,421,Costa Rica,Germany,2015-08-01
201508,30985,Denmark,Germany,2015-08-01
201508,180739,France,Germany,2015-08-01
201508,1422359,Hungary,Germany,2015-08-01
201508,17444,Italy,Germany,2015-08-01
201508,1080,Jordan,Germany,2015-08-01
201508,212,Luxembourg,Germany,2015-08-01
201508,34101221,Netherlands,Germany,2015-08-01
201508,3511,Peru,Germany,2015-08-01
201508,747940,Poland,Germany,2015-08-01
201508,115097,Portugal,Germany,2015-08-01
201508,313365,Romania,Germany,2015-08-01
201508,4443701,Spain,Germany,2015-08-01
201508,87389,TFYR of Macedonia,Germany,2015-08-01
201508,407730,Czech Rep.,Germany,2015-08-01
201508,1621,Thailand,Germany,2015-08-01
201508,108543,Turkey,Germany,2015-08-01
201508,1408,Egypt,Germany,2015-08-01
201508,586,United States of America,Germany,2015-08-01
201508,1147,Netherlands,Greece,2015-08-01
201508,10874,Poland,Greece,2015-08-01
201508,63528,Turkey,Greece,2015-08-01
201508,22221,TFYR of Macedonia,Greece,2015-08-01
201508,1037,Albania,Greece,2015-08-01
201508,28804,Belgium,Greece,2015-08-01
201508,40775,Bulgaria,Greece,2015-08-01
201508,3749,Italy,Greece,2015-08-01
201508,935,United States of America,"China, Hong Kong SAR",2015-08-01
201508,2806,Netherlands,"China, Hong Kong SAR",2015-08-01
201508,93,Thailand,"China, Hong Kong SAR",2015-08-01
201508,3416,Malaysia,"China, Hong Kong SAR",2015-08-01
201508,3465,Canada,"China, Hong Kong SAR",2015-08-01
201508,907,New Zealand,"China, Hong Kong SAR",2015-08-01
201508,14055,Australia,"China, Hong Kong SAR",2015-08-01
201508,4838,Rep. of Korea,"China, Hong Kong SAR",2015-08-01
201508,51583,Japan,"China, Hong Kong SAR",2015-08-01
201508,264771,China,"China, Hong Kong SAR",2015-08-01
201508,1344,Netherlands,Iceland,2015-08-01
201508,11540,Bulgaria,Latvia,2015-08-01
201508,42551,Czech Rep.,Latvia,2015-08-01
201508,12412,Estonia,Latvia,2015-08-01
201508,122871,Lithuania,Latvia,2015-08-01
201508,4070,Netherlands,Latvia,2015-08-01
201508,16810,Poland,Latvia,2015-08-01
201508,327,France,Madagascar,2015-08-01
201508,3774,Estonia,Lithuania,2015-08-01
201508,13104,Germany,Lithuania,2015-08-01
201508,18601,Latvia,Lithuania,2015-08-01
201508,5330,Netherlands,Lithuania,2015-08-01
201508,336228,Poland,Lithuania,2015-08-01
