period,trade_flow,reporter_code,reporter,partner,partner_code,commodity_code,trade_value_usd
201509,Exports,818,Egypt,Kuwait,414,70700,659
201509,Exports,818,Egypt,Libya,434,70700,17419
201509,Exports,818,Egypt,Oman,512,70700,198
201509,Exports,818,Egypt,Seychelles,690,70700,1616
201509,Exports,705,Slovenia,World,0,70700,2402
201509,Exports,705,Slovenia,Austria,40,70700,1
201509,Exports,705,Slovenia,Croatia,191,70700,2385
201509,Exports,705,Slovenia,Italy,381,70700,15
201509,Exports,818,Egypt,Germany,276,70700,2525
201501,Exports,807,TFYR of Macedonia,World,0,70700,56865
201509,Exports,818,Egypt,Sudan,729,70700,62
201509,Exports,818,Egypt,United Arab Emirates,784,70700,2496
201501,Exports,807,TFYR of Macedonia,Bulgaria,100,70700,156
201501,Exports,807,TFYR of Macedonia,Russian Federation,643,70700,13498
201501,Exports,807,TFYR of Macedonia,Serbia,688,70700,43211
201501,Imports,807,TFYR of Macedonia,World,0,70700,55773
201501,Imports,807,TFYR of Macedonia,Albania,8,70700,103
201501,Imports,807,TFYR of Macedonia,Greece,300,70700,52870
201501,Imports,807,TFYR of Macedonia,Iran,364,70700,1940
201501,Imports,807,TFYR of Macedonia,Italy,381,70700,860
201509,Exports,710,South Africa,World,0,70700,174288
201509,Exports,710,South Africa,Angola,24,70700,2968
201509,Exports,710,South Africa,Australia,36,70700,28
201509,Exports,710,South Africa,Botswana,72,70700,52980
201509,Exports,710,South Africa,Congo,178,70700,2337
201509,Exports,710,South Africa,Dem.Rep. of the Congo,180,70700,451
201509,Exports,710,South Africa,Lesotho,426,70700,16174
201509,Exports,710,South Africa,Malawi,454,70700,1109
201509,Exports,710,South Africa,Mozambique,508,70700,9055
201509,Exports,710,South Africa,Namibia,516,70700,76086
201509,Exports,710,South Africa,Saint Helena,654,70700,681
201509,Exports,710,South Africa,Zimbabwe,716,70700,1695
201509,Exports,710,South Africa,Swaziland,748,70700,9656
201509,Exports,710,South Africa,Zambia,894,70700,1068
201509,Imports,191,Croatia,Italy,381,70700,4125
201509,Imports,191,Croatia,World,0,70700,508046
201509,Imports,191,Croatia,Austria,40,70700,870
201509,Imports,191,Croatia,Bosnia Herzegovina,70,70700,286508
201509,Imports,191,Croatia,Czech Rep.,203,70700,7
201509,Imports,191,Croatia,Germany,276,70700,25809
201509,Imports,191,Croatia,Netherlands,528,70700,46
201509,Imports,191,Croatia,Serbia,688,70700,48260
201509,Imports,191,Croatia,Slovakia,703,70700,11482
201509,Imports,191,Croatia,Slovenia,705,70700,1996
201509,Imports,191,Croatia,Spain,724,70700,3607
201509,Imports,191,Croatia,TFYR of Macedonia,807,70700,125188
201509,Imports,191,Croatia,United Kingdom,826,70700,148
201509,Exports,191,Croatia,World,0,70700,118145
201509,Exports,191,Croatia,Czech Rep.,203,70700,33668
201509,Exports,191,Croatia,Germany,276,70700,1
201509,Exports,191,Croatia,Hungary,348,70700,53253
201509,Exports,191,Croatia,Italy,381,70700,2
201509,Exports,191,Croatia,Slovakia,703,70700,10445
201509,Exports,191,Croatia,Slovenia,705,70700,20776
201509,Imports,586,Pakistan,World,0,70700,77546
201501,Imports,208,Denmark,World,0,70700,3269350
201501,Imports,208,Denmark,Austria,40,70700,223
201501,Imports,208,Denmark,Belgium,56,70700,170
201501,Imports,208,Denmark,Czech Rep.,203,70700,98
201501,Imports,208,Denmark,Estonia,233,70700,85
201501,Imports,208,Denmark,Finland,246,70700,2
201501,Imports,208,Denmark,France,251,70700,2017
201501,Imports,208,Denmark,Germany,276,70700,281248
201501,Imports,208,Denmark,Greece,300,70700,2296
201501,Imports,208,Denmark,Hungary,348,70700,74
201501,Imports,208,Denmark,Italy,381,70700,3254
201501,Imports,208,Denmark,Jordan,400,70700,10917
201501,Imports,208,Denmark,Lithuania,440,70700,185
201501,Imports,208,Denmark,Netherlands,528,70700,368480
201501,Imports,208,Denmark,Poland,616,70700,5789
201501,Imports,208,Denmark,Portugal,620,70700,1183
201501,Imports,208,Denmark,Romania,642,70700,538
201501,Imports,208,Denmark,Slovakia,703,70700,60
201501,Imports,208,Denmark,Spain,724,70700,2552432
201501,Imports,208,Denmark,Sweden,752,70700,19382
201501,Imports,208,Denmark,Turkey,792,70700,20745
201501,Imports,208,Denmark,United Kingdom,826,70700,173
201509,Imports,586,Pakistan,Afghanistan,4,70700,77546
201505,Imports,381,Italy,World,0,70700,766608
201505,Imports,203,Czech Rep.,World,0,70700,4669424
201505,Imports,203,Czech Rep.,Austria,40,70700,22875
201505,Imports,203,Czech Rep.,Belgium,56,70700,26700
201505,Imports,203,Czech Rep.,Bulgaria,100,70700,266820
201505,Imports,203,Czech Rep.,Germany,276,70700,531209
201505,Imports,203,Czech Rep.,Greece,300,70700,70124
201505,Imports,203,Czech Rep.,Hungary,348,70700,24759
201505,Imports,203,Czech Rep.,Italy,381,70700,13518
201505,Imports,203,Czech Rep.,Netherlands,528,70700,1097026
201505,Imports,203,Czech Rep.,Poland,616,70700,184281
201505,Imports,203,Czech Rep.,Romania,642,70700,823376
201505,Imports,203,Czech Rep.,Slovakia,703,70700,47568
201505,Imports,203,Czech Rep.,Spain,724,70700,1495010
201505,Imports,203,Czech Rep.,TFYR of Macedonia,807,70700,64777
201505,Imports,203,Czech Rep.,United Kingdom,826,70700,1381
201505,Exports,97,EU-27,World,0,70700,1359241
201505,Exports,97,EU-27,Andorra,20,70700,390
201505,Exports,97,EU-27,Angola,24,70700,45
201505,Exports,97,EU-27,Australia,36,70700,1628
201505,Exports,97,EU-27,Bosnia Herzegovina,70,70700,13859
201505,Exports,97,EU-27,Belarus,112,70700,24753
201505,Exports,97,EU-27,Canada,124,70700,17963
201505,Exports,97,EU-27,Faeroe Isds,234,70700,24842
201505,Exports,97,EU-27,Ghana,288,70700,33
201505,Exports,97,EU-27,Gibraltar,292,70700,4516
201505,Exports,97,EU-27,Greenland,304,70700,15008
201505,Exports,97,EU-27,"China, Hong Kong SAR",344,70700,25545
201505,Exports,97,EU-27,Iceland,352,70700,279
201505,Exports,97,EU-27,Iraq,368,70700,379
201505,Exports,97,EU-27,Kuwait,414,70700,357
201505,Exports,97,EU-27,Rep. of Moldova,498,70700,128749
201505,Exports,97,EU-27,Nigeria,566,70700,223
201505,Exports,97,EU-27,"Other Africa, nes",577,70700,357
201505,Exports,97,EU-27,Norway,579,70700,267076
201505,Exports,97,EU-27,Qatar,634,70700,1494
201505,Exports,97,EU-27,Russian Federation,643,70700,94786
201505,Exports,97,EU-27,Saudi Arabia,682,70700,368
201505,Exports,97,EU-27,Serbia,688,70700,7571
201505,Exports,97,EU-27,Switzerland,757,70700,419028
201505,Exports,97,EU-27,United Arab Emirates,784,70700,16156
201505,Imports,690,Seychelles,World,0,70700,15219
201505,Imports,690,Seychelles,Australia,36,70700,1015
201505,Imports,690,Seychelles,France,251,70700,1502
201505,Imports,690,Seychelles,Lebanon,422,70700,333
201505,Imports,690,Seychelles,Oman,512,70700,28
201505,Imports,690,Seychelles,Netherlands,528,70700,7475
201505,Imports,690,Seychelles,United Arab Emirates,784,70700,4866
201505,Exports,97,EU-27,Bunkers,837,70700,747
201505,Exports,97,EU-27,United States of America,842,70700,291829
201505,Exports,97,EU-27,"Areas, nes",899,70700,1260
201505,Imports,381,Italy,Austria,40,70700,21367
201505,Imports,381,Italy,Belgium,56,70700,2188
201505,Imports,381,Italy,France,251,70700,12572
201505,Imports,381,Italy,Germany,276,70700,203988
201505,Imports,381,Italy,Netherlands,528,70700,21576
201505,Imports,381,Italy,Romania,642,70700,9
201505,Imports,381,Italy,Spain,724,70700,504758
201505,Imports,381,Italy,United Kingdom,826,70700,151
201505,Imports,600,Paraguay,World,0,70700,19576
201505,Imports,600,Paraguay,Brazil,76,70700,19576
201505,Imports,276,Germany,World,0,70700,40981919
201505,Imports,276,Germany,Colombia,170,70700,981
201505,Imports,276,Germany,France,251,70700,38020
201505,Imports,276,Germany,Morocco,504,70700,330
201505,Imports,276,Germany,United States of America,842,70700,6274
201505,Exports,76,Brazil,World,0,70700,522
201505,Exports,76,Brazil,Bolivia,68,70700,40
201505,Exports,76,Brazil,Equatorial Guinea,226,70700,482
201505,Imports,276,Germany,Czech Rep.,203,70700,27
201505,Imports,392,Japan,World,0,70700,19754
201505,Imports,392,Japan,Rep. of Korea,410,70700,6016
201505,Imports,392,Japan,United States of America,842,70700,13738
201505,Imports,276,Germany,Thailand,764,70700,1309
201505,Imports,276,Germany,Turkey,792,70700,43804
201505,Imports,276,Germany,Austria,40,70700,663505
201505,Imports,276,Germany,Belgium,56,70700,2229243
201505,Imports,276,Germany,Brazil,76,70700,12015
201505,Imports,276,Germany,Bulgaria,100,70700,314283
201505,Imports,276,Germany,Costa Rica,188,70700,368
201505,Imports,276,Germany,Denmark,208,70700,666
201505,Imports,276,Germany,Greece,300,70700,435011
201505,Imports,276,Germany,Israel,376,70700,17150
201505,Imports,276,Germany,Italy,381,70700,142779
201505,Imports,276,Germany,Jordan,400,70700,3568
201505,Imports,276,Germany,Luxembourg,442,70700,14090
201505,Imports,276,Germany,Netherlands,528,70700,26512429
201505,Imports,276,Germany,Poland,616,70700,145964
201505,Imports,276,Germany,Portugal,620,70700,12
201505,Imports,276,Germany,Romania,642,70700,576545
201505,Imports,276,Germany,Spain,724,70700,9820009
201505,Imports,276,Germany,Egypt,818,70700,3537
201501,Exports,752,Sweden,World,0,70700,17519
201501,Imports,428,Latvia,Netherlands,528,70700,35675
201501,Imports,428,Latvia,Spain,724,70700,610641
201501,Imports,428,Latvia,Turkey,792,70700,4612
201501,Exports,428,Latvia,World,0,70700,99450
201501,Exports,428,Latvia,Estonia,233,70700,9186
201501,Exports,428,Latvia,Lithuania,440,70700,71889
201501,Exports,428,Latvia,Poland,616,70700,18375
201505,Exports,276,Germany,World,0,70700,884173
201505,Exports,276,Germany,Austria,40,70700,259261
201505,Exports,276,Germany,Belgium,56,70700,104966
201505,Exports,276,Germany,Czech Rep.,203,70700,11235
201505,Exports,276,Germany,Denmark,208,70700,107157
201505,Exports,276,Germany,Finland,246,70700,2093
201505,Exports,276,Germany,France,251,70700,176569
201505,Exports,276,Germany,Hungary,348,70700,1633
201505,Exports,276,Germany,Italy,381,70700,47815
201505,Exports,276,Germany,Latvia,428,70700,870
201505,Exports,276,Germany,Luxembourg,442,70700,10053
201505,Exports,276,Germany,Netherlands,528,70700,27886
201505,Exports,276,Germany,Norway,579,70700,112
201505,Exports,276,Germany,Poland,616,70700,57127
201505,Exports,276,Germany,Portugal,620,70700,26
201505,Exports,276,Germany,Romania,642,70700,2231
201505,Exports,276,Germany,Slovenia,705,70700,18827
201505,Exports,276,Germany,Spain,724,70700,5978
201505,Exports,276,Germany,Sweden,752,70700,29396
201505,Exports,276,Germany,Switzerland,757,70700,20190
201505,Exports,276,Germany,Bunkers,837,70700,749
201501,Exports,208,Denmark,World,0,70700,111508
201501,Exports,208,Denmark,Austria,40,70700,6
201501,Exports,208,Denmark,Czech Rep.,203,70700,68
201501,Exports,208,Denmark,Faeroe Isds,234,70700,14459
201501,Exports,208,Denmark,Finland,246,70700,20
201501,Exports,208,Denmark,France,251,70700,58
201501,Exports,208,Denmark,Germany,276,70700,6253
201501,Exports,208,Denmark,Greenland,304,70700,11072
201501,Exports,208,Denmark,Ireland,372,70700,16
201501,Exports,208,Denmark,Netherlands,528,70700,169
201501,Exports,208,Denmark,Norway,579,70700,10697
201501,Exports,208,Denmark,Spain,724,70700,44
201501,Exports,208,Denmark,Sweden,752,70700,68622
201501,Exports,208,Denmark,United Kingdom,826,70700,24
201501,Imports,428,Latvia,World,0,70700,742533
201501,Imports,428,Latvia,Estonia,233,70700,21134
201501,Imports,428,Latvia,Germany,276,70700,11949
201501,Imports,428,Latvia,Lithuania,440,70700,58522
201501,Imports,591,Panama,World,0,70700,357
201501,Imports,591,Panama,United States of America,842,70700,357
201501,Imports,752,Sweden,Germany,276,70700,331257
201501,Exports,752,Sweden,Denmark,208,70700,10857
201501,Exports,752,Sweden,Finland,246,70700,247
201501,Exports,752,Sweden,Germany,276,70700,2221
201501,Exports,752,Sweden,Norway,579,70700,3578
201501,Exports,752,Sweden,Poland,616,70700,617
201505,Exports,344,"China, Hong Kong SAR",Singapore,702,70700,1999
201505,Exports,528,Netherlands,Ghana,288,70700,33
201505,Exports,528,Netherlands,Gibraltar,292,70700,1472
201505,Exports,528,Netherlands,"China, Hong Kong SAR",344,70700,25545
201505,Exports,528,Netherlands,Hungary,348,70700,435
201505,Exports,528,Netherlands,Iceland,352,70700,279
201505,Exports,528,Netherlands,Iraq,368,70700,379
201505,Exports,528,Netherlands,Ireland,372,70700,454195
201505,Exports,528,Netherlands,Italy,381,70700,30952
201505,Exports,528,Netherlands,Kuwait,414,70700,357
201505,Exports,528,Netherlands,Latvia,428,70700,151506
201505,Exports,528,Netherlands,Lithuania,440,70700,51245
201505,Exports,528,Netherlands,Luxembourg,442,70700,2665
201505,Exports,528,Netherlands,Malta,470,70700,1918
201505,Exports,528,Netherlands,Nigeria,566,70700,223
201505,Exports,528,Netherlands,Norway,579,70700,252893
201505,Exports,528,Netherlands,Poland,616,70700,309602
201505,Exports,528,Netherlands,Portugal,620,70700,167
201505,Exports,528,Netherlands,Qatar,634,70700,1494
201505,Exports,528,Netherlands,Romania,642,70700,3144
201505,Exports,528,Netherlands,Saudi Arabia,682,70700,368
201505,Exports,528,Netherlands,Serbia,688,70700,33
201505,Exports,528,Netherlands,Slovakia,703,70700,60411
201505,Exports,528,Netherlands,Slovenia,705,70700,2498
201505,Exports,528,Netherlands,Spain,724,70700,892
201505,Exports,528,Netherlands,Sweden,752,70700,1132740
201505,Exports,528,Netherlands,Switzerland,757,70700,223033
201505,Exports,528,Netherlands,United Arab Emirates,784,70700,16156
201505,Exports,528,Netherlands,United Kingdom,826,70700,11502429
201505,Exports,528,Netherlands,United States of America,842,70700,78708
201505,Exports,528,Netherlands,World,0,70700,39354962
201505,Exports,528,Netherlands,Austria,40,70700,79433
201505,Exports,528,Netherlands,Belgium,56,70700,1085129
201505,Exports,528,Netherlands,Bulgaria,100,70700,89
201505,Exports,528,Netherlands,Belarus,112,70700,201
201505,Exports,528,Netherlands,Canada,124,70700,3022
201505,Exports,528,Netherlands,Cyprus,196,70700,78
201505,Exports,528,Netherlands,Czech Rep.,203,70700,662232
201505,Exports,528,Netherlands,Denmark,208,70700,790870
201505,Exports,528,Netherlands,Estonia,233,70700,4326
201505,Exports,528,Netherlands,Finland,246,70700,81986
201505,Exports,528,Netherlands,France,251,70700,1486150
201505,Exports,528,Netherlands,Germany,276,70700,20855674
201505,Re-exports,344,"China, Hong Kong SAR",Singapore,702,70700,1999
201505,Exports,344,"China, Hong Kong SAR",World,0,70700,2377
201505,Imports,344,"China, Hong Kong SAR","Other Asia, nes",490,70700,158
201505,Imports,344,"China, Hong Kong SAR",World,0,70700,223024
201505,Imports,344,"China, Hong Kong SAR",United States of America,842,70700,2780
201505,Re-exports,344,"China, Hong Kong SAR",World,0,70700,2377
201505,Imports,344,"China, Hong Kong SAR",New Zealand,554,70700,321
201505,Imports,344,"China, Hong Kong SAR",Malaysia,458,70700,1219
201505,Imports,344,"China, Hong Kong SAR",Thailand,764,70700,542
201505,Imports,344,"China, Hong Kong SAR",Australia,36,70700,7202
201505,Imports,344,"China, Hong Kong SAR",Netherlands,528,70700,249
201505,Imports,344,"China, Hong Kong SAR",Japan,392,70700,43501
201505,Imports,344,"China, Hong Kong SAR",Germany,276,70700,135
201505,Imports,344,"China, Hong Kong SAR",China,156,70700,162342
201505,Imports,757,Switzerland,World,0,70700,641901
201501,Imports,246,Finland,World,0,70700,1571779
201501,Imports,246,Finland,Dominican Rep.,214,70700,49
201501,Imports,246,Finland,Estonia,233,70700,14724
201501,Imports,246,Finland,Germany,276,70700,209861
201501,Imports,246,Finland,Netherlands,528,70700,483306
201501,Imports,246,Finland,Spain,724,70700,862633
201501,Imports,246,Finland,Turkey,792,70700,1206
201505,Re-exports,344,"China, Hong Kong SAR","China, Macao SAR",446,70700,377
201505,Exports,372,Ireland,World,0,70700,11914
201505,Exports,372,Ireland,United Kingdom,826,70700,11914
201505,Imports,442,Luxembourg,World,0,70700,160603
201505,Imports,442,Luxembourg,Belgium,56,70700,108417
201505,Imports,442,Luxembourg,France,251,70700,10605
201505,Imports,442,Luxembourg,Germany,276,70700,9763
201505,Imports,442,Luxembourg,Indonesia,360,70700,51
201505,Imports,442,Luxembourg,Italy,381,70700,309
201505,Imports,442,Luxembourg,Netherlands,528,70700,4073
201505,Imports,442,Luxembourg,"Other Europe, nes",568,70700,357
201505,Imports,442,Luxembourg,Portugal,620,70700,441
201505,Imports,442,Luxembourg,Spain,724,70700,26533
201505,Imports,442,Luxembourg,Egypt,818,70700,54
201505,Imports,757,Switzerland,Turkey,792,70700,25121
201505,Imports,757,Switzerland,TFYR of Macedonia,807,70700,28418
201505,Imports,757,Switzerland,Belgium,56,70700,16973
201505,Imports,757,Switzerland,Dominican Rep.,214,70700,491
201505,Imports,757,Switzerland,France,251,70700,835
201505,Imports,757,Switzerland,Germany,276,70700,221
201505,Imports,757,Switzerland,Italy,381,70700,18322
201505,Imports,757,Switzerland,Netherlands,528,70700,246884
201505,Imports,757,Switzerland,Portugal,620,70700,301
201505,Imports,757,Switzerland,India,699,70700,415
201505,Imports,757,Switzerland,Spain,724,70700,303918
201501,Exports,320,Guatemala,Costa Rica,188,70700,1590
201501,Exports,320,Guatemala,World,0,70700,30490
201501,Exports,320,Guatemala,El Salvador,222,70700,19524
201501,Exports,320,Guatemala,Honduras,340,70700,5357
