"","classification","year","period","period_desc","aggregate_level","is_leaf_code","trade_flow_code","trade_flow","reporter_code","reporter","reporter_iso","partner_code","partner","partner_iso","second_partner_code","second_partner","second_partner_iso","customs_proc_code","customs","mode_of_transport_code","mode_of_transport","commodity_code","commodity","qty_unit_code","qty_unit","alt_qty_unit_code","alt_qty_unit","qty","alt_qty","netweight_kg","gross_weight_kg","trade_value_usd","cif_trade_value_usd","fob_trade_value_usd","flag"
"4013","HS",2015,201506,"June 2015",6,1,1,"Imports",124,"Canada",NA,842,"United States of America",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,333,NA,10204,NA,NA,0
"4014","HS",2015,201508,"August 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,102439,NA,3444868,NA,NA,0
"4015","HS",2015,201508,"August 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,842,"United States of America",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,499,NA,17542,NA,NA,0
"4016","HS",2015,201505,"May 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,124,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,122,NA,4591,NA,NA,0
"4017","HS",2015,201507,"July 2015",6,1,1,"Imports",410,"Rep. of Korea",NA,392,"Japan",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,205,NA,15526,NA,NA,0
"4018","HS",2015,201507,"July 2015",6,1,1,"Imports",410,"Rep. of Korea",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,205,NA,15526,NA,NA,0
"4019","HS",2015,201507,"July 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,82865,NA,2662926,NA,NA,0
"4020","HS",2015,201507,"July 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,124,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,61,NA,2273,NA,NA,0
"4021","HS",2015,201507,"July 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,344,"China, Hong Kong SAR",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,5,NA,141,NA,NA,0
"4022","HS",2015,201507,"July 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,392,"Japan",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,82050,NA,2633374,NA,NA,0
"4023","HS",2015,201507,"July 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,458,"Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,17,NA,614,NA,NA,0
"4024","HS",2015,201507,"July 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,702,"Singapore",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,31,NA,1243,NA,NA,0
"4025","HS",2015,201507,"July 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,784,"United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,41,NA,1193,NA,NA,0
"4026","HS",2015,201507,"July 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,842,"United States of America",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,660,NA,24088,NA,NA,0
"4027","HS",2015,201505,"May 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,784,"United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,38,NA,1102,NA,NA,0
"4028","HS",2015,201505,"May 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,702,"Singapore",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,30,NA,1396,NA,NA,0
"4029","HS",2015,201505,"May 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,458,"Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,15,NA,601,NA,NA,0
"4030","HS",2015,201505,"May 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,392,"Japan",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,65278,NA,2152513,NA,NA,0
"4031","HS",2015,201508,"August 2015",6,1,1,"Imports",410,"Rep. of Korea",NA,392,"Japan",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,207,NA,13829,NA,NA,0
"4032","HS",2015,201505,"May 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,842,"United States of America",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,519,NA,19611,NA,NA,0
"4033","HS",2015,201505,"May 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,66001,NA,2179814,NA,NA,0
"4034","HS",2015,201508,"August 2015",6,1,1,"Imports",410,"Rep. of Korea",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,207,NA,13829,NA,NA,0
"4035","HS",2015,201504,"April 2015",6,1,2,"Exports",710,"South Africa",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,14126,NA,831950,NA,NA,0
"4036","HS",2015,201508,"August 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,344,"China, Hong Kong SAR",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,19,NA,619,NA,NA,0
"4037","HS",2015,201505,"May 2015",6,1,2,"Exports",710,"South Africa",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,16646,NA,230953,NA,NA,0
"4038","HS",2015,201505,"May 2015",6,1,2,"Exports",710,"South Africa",NA,344,"China, Hong Kong SAR",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,7895,NA,212588,NA,NA,0
"4039","HS",2015,201505,"May 2015",6,1,2,"Exports",710,"South Africa",NA,748,"Swaziland",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,7879,NA,10118,NA,NA,0
"4040","HS",2015,201505,"May 2015",6,1,2,"Exports",710,"South Africa",NA,516,"Namibia",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,872,NA,8247,NA,NA,0
"4041","HS",2015,201506,"June 2015",6,1,2,"Exports",710,"South Africa",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,7480,NA,478442,NA,NA,0
"4042","HS",2015,201506,"June 2015",6,1,2,"Exports",710,"South Africa",NA,344,"China, Hong Kong SAR",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,7480,NA,478442,NA,NA,0
"4043","HS",2015,201506,"June 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,842,"United States of America",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,760,NA,29128,NA,NA,0
"4044","HS",2015,201506,"June 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,93611,NA,2934701,NA,NA,0
"4045","HS",2015,201506,"June 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,124,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,100,NA,3762,NA,NA,0
"4046","HS",2015,201506,"June 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,784,"United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,49,NA,1471,NA,NA,0
"4047","HS",2015,201506,"June 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,702,"Singapore",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,20,NA,920,NA,NA,0
"4048","HS",2015,201506,"June 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,458,"Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,12,NA,319,NA,NA,0
"4049","HS",2015,201506,"June 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,392,"Japan",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,92670,NA,2899101,NA,NA,0
"4050","HS",2015,201506,"June 2015",6,1,1,"Imports",410,"Rep. of Korea",NA,392,"Japan",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,184,NA,11528,NA,NA,0
"4051","HS",2015,201506,"June 2015",6,1,1,"Imports",410,"Rep. of Korea",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,184,NA,11528,NA,NA,0
"4052","HS",2015,201504,"April 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,842,"United States of America",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,1055,NA,39412,NA,NA,0
"4053","HS",2015,201504,"April 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,87404,NA,2804207,NA,NA,0
"4054","HS",2015,201504,"April 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,124,"Canada",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,124,NA,4599,NA,NA,0
"4055","HS",2015,201504,"April 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,784,"United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,26,NA,847,NA,NA,0
"4056","HS",2015,201504,"April 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,702,"Singapore",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,18,NA,909,NA,NA,0
"4057","HS",2015,201504,"April 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,458,"Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,14,NA,641,NA,NA,0
"4058","HS",2015,201504,"April 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,392,"Japan",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,86068,NA,2756589,NA,NA,0
"4059","HS",2015,201504,"April 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,156,"China",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,100,NA,1210,NA,NA,0
"4060","HS",2015,201508,"August 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,458,"Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,3,NA,122,NA,NA,0
"4061","HS",2015,201508,"August 2015",6,1,2,"Exports",410,"Rep. of Korea",NA,764,"Thailand",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,1,NA,1,NA,NA,0
"4062","HS",2015,201510,"October 2015",6,1,2,"Exports",344,"China, Hong Kong SAR",NA,156,"China",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,6576,NA,94276,NA,NA,0
"4063","HS",2015,201510,"October 2015",6,1,2,"Exports",344,"China, Hong Kong SAR",NA,446,"China, Macao SAR",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,2462,NA,113778,NA,NA,0
"4064","HS",2015,201512,"December 2015",6,1,2,"Exports",484,"Mexico",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,136,NA,3508,NA,NA,0
"4065","HS",2015,201512,"December 2015",6,1,2,"Exports",484,"Mexico",NA,842,"United States of America",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,136,NA,3508,NA,NA,0
"4066","HS",2016,201601,"January 2016",6,1,2,"Exports",152,"Chile",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,184,NA,4660,NA,NA,0
"4067","HS",2015,201510,"October 2015",6,1,2,"Exports",344,"China, Hong Kong SAR",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,9242,NA,209912,NA,NA,0
"4068","HS",2015,201510,"October 2015",6,1,1,"Imports",344,"China, Hong Kong SAR",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,325846,NA,8169111,NA,NA,0
"4069","HS",2015,201510,"October 2015",6,1,2,"Exports",344,"China, Hong Kong SAR",NA,490,"Other Asia, nes",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,204,NA,1858,NA,NA,0
"4070","HS",2015,201509,"September 2015",6,1,1,"Imports",124,"Canada",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,1312,NA,41700,NA,NA,0
"4071","HS",2015,201509,"September 2015",6,1,1,"Imports",124,"Canada",NA,36,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,873,NA,26094,NA,NA,0
"4072","HS",2015,201509,"September 2015",6,1,1,"Imports",124,"Canada",NA,392,"Japan",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,50,NA,1501,NA,NA,0
"4073","HS",2015,201509,"September 2015",6,1,1,"Imports",124,"Canada",NA,410,"Rep. of Korea",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,109,NA,4674,NA,NA,0
"4074","HS",2015,201509,"September 2015",6,1,1,"Imports",124,"Canada",NA,842,"United States of America",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,280,NA,9431,NA,NA,0
"4075","HS",2015,201509,"September 2015",6,1,2,"Exports",344,"China, Hong Kong SAR",NA,446,"China, Macao SAR",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,1307,NA,59221,NA,NA,0
"4076","HS",2015,201509,"September 2015",6,1,2,"Exports",344,"China, Hong Kong SAR",NA,156,"China",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,2568,NA,34751,NA,NA,0
"4077","HS",2015,201509,"September 2015",6,1,1,"Imports",344,"China, Hong Kong SAR",NA,490,"Other Asia, nes",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,5,NA,739,NA,NA,0
"4078","HS",2015,201509,"September 2015",6,1,1,"Imports",344,"China, Hong Kong SAR",NA,554,"New Zealand",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,173,NA,7848,NA,NA,0
"4079","HS",2015,201509,"September 2015",6,1,1,"Imports",344,"China, Hong Kong SAR",NA,710,"South Africa",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,49803,NA,1484086,NA,NA,0
"4080","HS",2015,201509,"September 2015",6,1,1,"Imports",344,"China, Hong Kong SAR",NA,36,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,48192,NA,2259645,NA,NA,0
"4081","HS",2015,201509,"September 2015",6,1,1,"Imports",344,"China, Hong Kong SAR",NA,392,"Japan",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,92,NA,13701,NA,NA,0
"4082","HS",2015,201509,"September 2015",6,1,1,"Imports",344,"China, Hong Kong SAR",NA,156,"China",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,71200,NA,602278,NA,NA,0
"4083","HS",2015,201509,"September 2015",6,1,2,"Exports",344,"China, Hong Kong SAR",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,3875,NA,93972,NA,NA,0
"4084","HS",2015,201509,"September 2015",6,1,1,"Imports",344,"China, Hong Kong SAR",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,169465,NA,4368296,NA,NA,0
"4085","HS",2015,201509,"September 2015",6,1,1,"Imports",392,"Japan",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,110182,NA,3832064,NA,NA,0
"4086","HS",2015,201509,"September 2015",6,1,1,"Imports",392,"Japan",NA,36,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,5414,NA,193733,NA,NA,0
"4087","HS",2015,201509,"September 2015",6,1,1,"Imports",392,"Japan",NA,152,"Chile",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,100,NA,2993,NA,NA,0
"4088","HS",2015,201509,"September 2015",6,1,1,"Imports",392,"Japan",NA,156,"China",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,3124,NA,101406,NA,NA,0
"4089","HS",2015,201509,"September 2015",6,1,1,"Imports",392,"Japan",NA,710,"South Africa",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,1944,NA,56294,NA,NA,0
"4090","HS",2015,201509,"September 2015",6,1,1,"Imports",392,"Japan",NA,842,"United States of America",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,4480,NA,171393,NA,NA,0
"4091","HS",2015,201509,"September 2015",6,1,1,"Imports",392,"Japan",NA,410,"Rep. of Korea",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,95120,NA,3306245,NA,NA,0
"4092","HS",2015,201509,"September 2015",6,1,2,"Exports",392,"Japan",NA,410,"Rep. of Korea",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,320,NA,21392,NA,NA,0
"4093","HS",2015,201509,"September 2015",6,1,2,"Exports",392,"Japan",NA,344,"China, Hong Kong SAR",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,15,NA,2012,NA,NA,0
"4094","HS",2015,201509,"September 2015",6,1,2,"Exports",392,"Japan",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,335,NA,23404,NA,NA,0
"4095","HS",2015,201510,"October 2015",6,1,1,"Imports",392,"Japan",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,114616,NA,4121614,NA,NA,0
"4096","HS",2015,201510,"October 2015",6,1,1,"Imports",392,"Japan",NA,36,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,5393,NA,193608,NA,NA,0
"4097","HS",2015,201510,"October 2015",6,1,1,"Imports",392,"Japan",NA,152,"Chile",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,360,NA,10811,NA,NA,0
"4098","HS",2015,201510,"October 2015",6,1,1,"Imports",392,"Japan",NA,156,"China",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,2852,NA,102205,NA,NA,0
"4099","HS",2015,201510,"October 2015",6,1,1,"Imports",392,"Japan",NA,710,"South Africa",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,1861,NA,53472,NA,NA,0
"4100","HS",2015,201510,"October 2015",6,1,1,"Imports",392,"Japan",NA,842,"United States of America",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,2360,NA,87771,NA,NA,0
"4101","HS",2015,201510,"October 2015",6,1,1,"Imports",392,"Japan",NA,410,"Rep. of Korea",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,101790,NA,3673747,NA,NA,0
"4102","HS",2015,201510,"October 2015",6,1,2,"Exports",392,"Japan",NA,702,"Singapore",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,15,NA,1749,NA,NA,0
"4103","HS",2015,201510,"October 2015",6,1,2,"Exports",392,"Japan",NA,344,"China, Hong Kong SAR",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,14,NA,2032,NA,NA,0
