"","node","period","deg_out_wei","tot_out_wei","ave_out_wei","max_out_wei","deg_in_wei","tot_in_wei","ave_in_wei","max_in_wei","ratio","degree_val","bet_val","tri_no","eigen_val","net_group"
"2381","Philippines","201510",3,1354778,451592.666666667,677389,27,28085006,1040185.40740741,5542985,0.907962775813844,12,0,29,0.0626659631838541,4
"2382","Honduras","201510",4,400114,100028.5,145537,0,0,0,0,-1,2,0,1,1.7777527204687e-05,8
"2383","Guatemala","201510",3,804110,268036.666666667,402055,11,17225766,1565978.72727273,8516677,0.910802492485251,4,0,2,0.0225465708614191,8
"2384","Bosnia Herzegovina","201510",9,596742,66304.6666666667,140156,24,1845152,76881.3333333333,272914,0.511246597927674,12,133,30,0.000838846027044912,1
"2385","Croatia","201510",36,3257011,90472.5277777778,765613,112,8367228,74707.3928571429,1348745,0.439617337530655,26,344,171,0.00623264095063459,1
"2386","Russian Federation","201510",30,7453534,248451.133333333,3285978,64,57481724,898151.9375,14280823,0.770431835352067,29,346,69,0.0683524338694799,5
"2387","Norway","201510",5,760334,152066.8,295230,32,930555,29079.84375,195089,0.100669529460538,12,0,43,0.00124744475111887,1
"2388","China, Hong Kong SAR","201510",5,1367040,273408,655178,100,208716778,2087167.78,30372445,0.986985765843231,29,547,142,0.393796903984087,4
"2389","Singapore","201510",5,111884,22376.8,36585,35,36012141,1028918.31428571,13709882,0.993805562918307,14,59,39,0.12149242430566,11
"2390","Malta","201510",2,28716,14358,14358,23,1877918,81648.6086956522,331039,0.969877805598767,9,1,36,0.00235882300453845,1
"2391","Luxembourg","201510",14,37034,2645.28571428571,10093,81,7151559,88290.8518518519,1676429,0.989696453812311,15,435,56,0.00895137580824635,1
"2392","Switzerland","201510",9,634646,70516.2222222222,225262,97,35146430,362334.329896907,5580591,0.964526164612825,22,200,113,0.0711239135305593,1
"2393","Swaziland","201510",4,116180,29045,38243,0,0,0,0,-1,2,0,1,3.78988305638306e-05,10
"2394","Uruguay","201510",4,884068,221017,442026,0,0,0,0,-1,2,0,0,0.000248707480918987,5
"2395","El Salvador","201510",2,83372,41686,41686,12,5867689,488974.083333333,2386252,0.971980794685183,4,1,2,0.00639306251394988,8
"2396","Br. Virgin Isds","201510",2,1892702,946351,946351,0,0,0,0,-1,1,0,0,0.0005324648612345,5
"2397","Kazakhstan","201510",9,1599390,177710,741082,26,23304758,896336.846153846,6580884,0.87155633671949,10,62,18,0.020025078157534,3
"2398","Paraguay","201510",2,155520,77760,77760,0,0,0,0,-1,1,0,0,4.37517027081899e-05,5
"2399","TFYR of Macedonia","201510",2,42654,21327,21327,58,7043794,121444.724137931,1288667,0.987961811051178,21,70,126,0.013936212312171,1
"2400","Bolivia","201510",3,410452,136817.333333333,205226,7,576314,82330.5714285714,149020,0.168086456160832,4,62,5,0.00131978324553197,8
"2401","South Africa","201510",17,1041352,61256,309329,41,52862168,1289321.17073171,8263224,0.961362374850474,17,135,50,0.117633436812156,10
"2402","Jordan","201510",3,187782,62594,93891,0,0,0,0,-1,1,0,0,0.000113356251644741,6
"2403","Oman","201510",2,99966,49983,49983,0,0,0,0,-1,1,0,0,6.03453528661881e-05,6
"2404","Saudi Arabia","201510",6,3013724,502287.333333333,1506862,0,0,0,0,-1,1,0,0,0.00181926093092942,6
"2405","Egypt","201510",4,1183060,295765,591530,0,0,0,0,-1,1,0,0,0.000714164547564861,6
"2406","Iraq","201510",2,316876,158438,158438,0,0,0,0,-1,1,0,0,1.1137791107597e-05,7
"2407","Kenya","201510",2,6384,3192,3192,0,0,0,0,-1,1,0,0,7.12318399910687e-10,7
"2408","Tunisia","201510",2,70970,35485,35485,0,0,0,0,-1,1,0,0,1.28233050716552e-05,7
"2409","Morocco","201510",2,74916,37458,37458,0,0,0,0,-1,1,0,0,1.35362931203057e-05,7
"2410","India","201510",2,478,239,239,0,0,0,0,-1,1,0,0,4.78474552003938e-09,10
"2411","Georgia","201510",0,0,0,0,46,9026923,196237.456521739,927787,1,17,0,63,0.0107721086630295,1
"2412","Montenegro","201510",0,0,0,0,29,1939841,66891.0689655172,498389,1,8,0,21,0.00118091781888713,2
"2413","Azerbaijan","201510",0,0,0,0,21,1703327,81110.8095238095,477233,1,7,0,8,0.00343495983224405,12
"2414","Armenia","201510",0,0,0,0,24,6022473,250936.375,1436005,1,10,0,23,0.00997516201520972,9
"2415","Mexico","201510",0,0,0,0,15,170037374,11335824.9333333,68046632,1,3,0,2,0.226383444457673,8
"2416","Ethiopia","201510",0,0,0,0,2,55524,27762,27762,1,1,0,0,1.95159845952053e-06,7
"2417","Iceland","201510",0,0,0,0,9,550821,61202.3333333333,141246,1,4,0,6,0.000644107652625532,13
"2418","Barbados","201510",0,0,0,0,7,469669,67095.5714285714,231218,1,2,0,1,0.000615572411070876,6
"2419","Panama","201510",0,0,0,0,10,8052734,805273.4,4026367,1,1,0,0,0.0106481334465927,8
"2420","Peru","201510",0,0,0,0,15,6712406,447493.733333333,1886866,1,5,0,6,0.0169865239517381,8
"2421","Antigua and Barbuda","201510",0,0,0,0,13,1194186,91860.4615384615,380858,1,3,0,2,0.0027783184696434,6
"2422","Mozambique","201510",0,0,0,0,27,2156626,79875.037037037,584948,1,11,0,22,0.00531091082845199,10
"2423","Bermuda","201510",0,0,0,0,13,1153022,88694,572477,1,2,0,1,0.00151853791667375,6
"2424","Greenland","201510",0,0,0,0,41,1465798,35751.1707317073,605488,1,10,0,35,0.00075401882123561,14
"2425","Mauritius","201510",0,0,0,0,18,688821,38267.8333333333,262890,1,6,0,8,0.00126489611514774,4
"2426","Kyrgyzstan","201510",0,0,0,0,8,628562,78570.25,152855,1,3,0,3,0.000102633801543617,3
"2427","Rep. of Moldova","201510",0,0,0,0,23,3110712,135248.347826087,888564,1,8,0,19,0.00151548491636931,1
"2428","Kuwait","201510",0,0,0,0,38,42641266,1122138.57894737,17565314,1,11,0,5,0.146668478918806,6
"2429","Belize","201510",0,0,0,0,3,5121,1707,2561,1,1,0,0,6.77150038484109e-06,8
"2430","French Polynesia","201510",0,0,0,0,29,3348346,115460.206896552,1125754,1,6,0,4,0.00353688558674526,4
"2431","Benin","201510",0,0,0,0,58,32025234,552159.206896552,6256913,1,18,0,62,0.0439005984762703,7
"2432","Uganda","201510",0,0,0,0,7,38010,5430,14741,1,3,0,0,2.71098150368859e-05,7
"2433","Saint Vincent and the Grenadines","201510",0,0,0,0,8,1417774,177221.75,409646,1,2,0,0,0.00232581451205197,8
"2434","Botswana","201510",0,0,0,0,5,404602,80920.4,202301,1,1,0,0,0.00019589057421136,10
"2435","Guyana","201510",0,0,0,0,7,94246,13463.7142857143,39922,1,2,0,0,0.00016485356884826,8
"2436","United Kingdom","201511",167,67731599,405578.437125748,10985351,140,301377190,2152694.21428571,65842627,0.632999261905953,55,101,365,0.928572812254044,1
"2437","Poland","201511",287,264794691,922629.585365854,35865898,72,9859092,136931.833333333,1656499,-0.928207127589428,60,232,381,0.604013636900897,1
"2438","Brazil","201511",143,389529281,2723980.98601399,66214159,4,1389200,347300,615945,-0.99289263584343,47,274,270,0.255602512403195,2
"2439","Germany","201511",301,157302562,522599.873754153,13764518,180,266026566,1477925.36666667,35865898,0.256830907227343,71,264,445,0.883982557567793,1
"2440","Netherlands","201511",246,327695466,1332095.3902439,65842627,116,92671548,798892.655172414,13764518,-0.559092198418785,66,229,435,1,1
"2441","Romania","201511",69,16247057,235464.594202899,2742319,103,25940508,251849.59223301,4669598,0.229770336353852,40,268,262,0.0772510665403004,1
"2442","Belgium","201511",176,87560238,497501.352272727,16134469,102,44872806,439929.470588235,9200059,-0.322332181687223,56,989,353,0.326287191913078,1
"2443","France","201511",458,143317418,312920.126637555,20912264,173,182562772,1055276.13872832,16765017,0.120428780896439,76,281,465,0.640872191069301,1
"2444","Thailand","201511",49,59254294,1209271.30612245,20911763,0,0,0,0,-1,17,0,63,0.0531518705833335,3
"2445","China","201511",31,65731631,2120375.19354839,26586395,0,0,0,0,-1,10,0,13,0.0308050006354904,4
"2446","Denmark","201511",125,18091628,144733.024,5998327,173,28561301,165094.225433526,2680372,0.224416199034363,61,1538,364,0.0808574630400095,1
"2447","Italy","201511",182,50524570,277607.527472527,8373998,130,26627857,204829.669230769,4969441,-0.309733781932745,48,551,274,0.186624606944074,1
"2448","Portugal","201511",50,3549267,70985.34,823617,70,27348731,390696.157142857,7132976,0.770259095751123,21,0,81,0.0459289105778714,5
"2449","Spain","201511",115,44003361,382637.92173913,7132976,112,58140447,519111.133928571,6902261,0.138403749349153,44,598,245,0.205169910950493,6
"2450","Estonia","201511",35,3021704,86334.4,633607,78,6363653,81585.2948717949,984863,0.356081180502777,26,107,124,0.00956608554262583,1
"2451","Lithuania","201511",75,14265300,190204,2599616,66,7807800,118300,2857936,-0.292550661212064,33,585,171,0.0444835323556537,1
"2452","Austria","201511",92,23556765,256051.793478261,9905391,113,40482655,358253.584070796,9467802,0.264304236359417,34,464,149,0.148866338768691,1
"2453","Finland","201511",29,2216035,76415,329839,69,7039175,102017.028985507,1263264,0.521127019268066,30,124,150,0.0159047486791738,1
"2454","Hungary","201511",312,109353753,350492.798076923,12400303,67,8043015,120045,1017550,-0.862977232899631,60,495,346,0.179013049363952,1
"2455","Bosnia Herzegovina","201511",10,678920,67892,159288,26,2040194,78469,253912,0.500631455687404,12,3,29,0.00194383064361454,7
"2456","Croatia","201511",40,2955379,73884.475,431710,88,6118122,69524.1136363636,952555,0.348569201678602,21,0,119,0.00925262598865516,7
"2457","Serbia","201511",9,1224455,136050.555555556,358316,24,1078524,44938.5,183238,-0.0633661878810011,11,0,38,0.00115504260260744,7
"2458","Slovenia","201511",59,6373431,108024.254237288,1098834,87,7967895,91585,1620454,0.111179677527727,29,73,135,0.013028122317767,1
"2459","Canada","201511",20,4524722,226236.1,916223,25,81201577,3248063.08,33346225,0.894437948382678,14,179,31,0.0349637704896948,8
"2460","Turkey","201511",18,3895267,216403.722222222,1054186,2,253000,126500,126500,-0.87802135204894,7,485,1,0.0012589889897234,9
"2461","Argentina","201511",46,11162917,242672.108695652,1909176,2,60362,30181,30181,-0.989243428769792,20,1,76,0.00802140916527063,10
"2462","United States of America","201511",159,348586071,2192365.22641509,67942961,0,0,0,0,-1,31,0,41,0.079486247155916,11
"2463","Luxembourg","201511",18,72587,4032.61111111111,31686,82,6898153,84123.8170731707,1538580,0.979173803642081,19,118,74,0.013499470534975,1
"2464","Guatemala","201511",4,356946,89236.5,178473,16,14805616,925351,7174783,0.95291745550653,5,56,2,0.00444499306870983,11
"2465","Honduras","201511",4,403278,100819.5,144018,0,0,0,0,-1,2,0,1,3.24232390213487e-06,11
"2466","Australia","201511",18,2720617,151145.388888889,535398,0,0,0,0,-1,6,0,5,0.00122931454982117,12
"2467","Malaysia","201511",8,2711099,338887.375,1050842,25,17890234,715609.36,5619535,0.736803535965367,11,401,27,0.0060850636402012,3
"2468","Philippines","201511",6,2018262,336377,1007802,26,24376839,937570.730769231,5102533,0.847072985248285,12,0,41,0.0337001151650145,8
"2469","Chile","201511",38,27015865,710943.815789474,8734425,12,22625079,1885423.25,4821566,-0.0884508965018876,20,378,67,0.043179270673774,2
"2470","Russian Federation","201511",29,6957819,239924.793103448,3125770,59,51602044,874610.915254237,14623995,0.762369013738984,27,95,76,0.0185985457299453,12
"2471","Ukraine","201511",50,23308116,466162.32,3713684,0,0,0,0,-1,16,0,44,0.0543389789953271,4
"2472","Czech Rep.","201511",57,5914188,103757.684210526,971505,102,45408388,445180.274509804,12858016,0.769528793722279,32,723,188,0.09031794049506,1
"2473","Greece","201511",36,2281179,63366.0833333333,761976,99,27588167,278668.353535354,4038714,0.847256180299361,23,322,122,0.0532124744499806,1
"2474","Latvia","201511",42,2478933,59022.2142857143,447578,77,6053276,78613.974025974,1370390,0.418923516758673,24,539,118,0.00615211803108606,1
"2475","Slovakia","201511",64,7412904,115826.625,1977944,105,15974741,152140.39047619,2694425,0.366083759181397,35,1196,162,0.0301614776923933,1
"2476","Sweden","201511",31,5047731,162830.032258065,2283364,58,14550950,250878.448275862,5998327,0.484890743412784,24,504,122,0.0214913325999628,1
"2477","Bulgaria","201511",57,26297801,461364.929824561,6888499,78,17732919,227345.115384615,3971266,-0.194520598345882,36,127,170,0.0753493055341965,1
"2478","Norway","201511",13,1164996,89615.0769230769,450735,30,617114,20570.4666666667,226873,-0.307434445685171,15,607,45,0.00126267330482992,13
"2479","Cyprus","201511",7,405440,57920,191469,47,5247097,111640.361702128,1166877,0.856545830659755,15,22,63,0.013318372432675,1
"2480","Ireland","201511",52,32826465,631278.173076923,13986205,89,58749532,660107.101123595,10985351,0.283077092788845,31,381,188,0.306582808841247,1
"2481","Swaziland","201511",3,232622,77540.6666666667,116311,0,0,0,0,-1,1,0,0,0.000115934176298642,3
"2482","Cayman Isds","201511",2,11676,5838,5838,0,0,0,0,-1,1,0,0,5.81908608155123e-06,3
"2483","Switzerland","201511",16,763618,47726.125,240127,109,30793347,282507.770642202,4242800,0.951603837694785,25,215,119,0.0547078497492189,14
"2484","China, Hong Kong SAR","201511",4,465662,116415.5,169279,101,194375775,1924512.62376238,27548544,0.995220092736228,27,278,135,0.138795007657581,12
"2485","Algeria","201511",2,464,232,232,0,0,0,0,-1,1,0,0,1.09936388956881e-08,3
"2486","Japan","201511",7,3333040,476148.571428571,1665995,55,197013980,3582072.36363636,66214159,0.966727331407275,16,466,56,0.165416950670262,6
"2487","United Arab Emirates","201511",15,1853952,123596.8,871265,0,0,0,0,-1,3,0,0,0.000331715096488515,9
"2488","El Salvador","201511",3,339696,113232,169848,13,4200922,323147.846153846,1777970,0.850374552538883,4,0,2,0.00111259796574335,11
"2489","Br. Virgin Isds","201511",3,1794326,598108.666666667,897163,0,0,0,0,-1,1,0,0,0.000129938754504936,12
"2490","Belarus","201511",12,29476052,2456337.66666667,14623995,29,2695800,92958.6206896552,390100,-0.832412507679073,11,4,32,0.00494022759501928,15
"2491","Kazakhstan","201511",5,659740,131948,329870,28,22838463,815659.392857143,7562847,0.943847621028723,9,4,14,0.00571281739900544,15
"2492","Marshall Isds","201511",2,52088,26044,26044,0,0,0,0,-1,1,0,0,3.77202907646288e-06,12
"2493","Paraguay","201511",2,140774,70387,70387,2,63180,31590,31590,-0.380448532512233,2,0,1,7.30729907104489e-05,12
"2494","Uruguay","201511",4,91624,22906,31920,0,0,0,0,-1,2,0,1,0.000100253655982956,12
"2495","TFYR of Macedonia","201511",2,41664,20832,20832,63,8384576,133088.507936508,1264930,0.990110891690719,21,0,127,0.0116469783437254,1
"2496","New Zealand","201511",9,299392,33265.7777777778,75492,0,0,0,0,-1,3,0,1,8.53159931318696e-05,12
"2497","Bolivia","201511",3,357342,119114,178671,6,858321,143053.5,281480,0.412103518820594,3,0,3,0.000617291615687441,8
"2498","Sint Maarten (Dutch part)","201511",2,90,45,45,0,0,0,0,-1,1,0,0,3.34185158885934e-10,11
"2499","Saint-Barthélemy","201511",4,45756,11439,22878,0,0,0,0,-1,1,0,0,0.000114176793124638,16
"2500","Singapore","201511",2,92904,46452,46452,43,36231408,842590.88372093,12971548,0.994884748264468,13,65,37,0.0296199358399456,12
"2501","China, Macao SAR","201511",2,6298,3149,3149,0,0,0,0,-1,1,0,0,3.40357138752949e-06,12
"2502","Namibia","201511",2,596944,298472,298472,0,0,0,0,-1,1,0,0,1.55835501031861e-06,3
"2503","South Africa","201511",16,620522,38782.625,176286,47,64503960,1372424.68085106,10812796,0.980943510614027,18,62,63,0.127997749220864,3
"2504","Malta","201511",2,352,176,176,46,3367810,73213.2608695652,321632,0.999790983925357,16,126,96,0.00549124582988104,1
"2505","Egypt","201511",5,346614,69322.8,173307,0,0,0,0,-1,1,0,0,6.5399713588417e-05,9
"2506","Jordan","201511",4,608766,152191.5,304383,0,0,0,0,-1,1,0,0,0.000114862994692558,9
"2507","Saudi Arabia","201511",4,3632654,908163.5,1816327,0,0,0,0,-1,1,0,0,0.000685415277991711,9
"2508","Kuwait","201511",2,253000,126500,126500,39,53333540,1367526.66666667,22622884,0.990557330254948,13,468,17,0.0484586580946675,9
"2509","Kenya","201511",2,14092,7046,7046,0,0,0,0,-1,1,0,0,2.86759292515751e-12,17
"2510","New Caledonia","201511",2,63494,31747,31747,0,0,0,0,-1,1,0,0,8.64389158171267e-06,8
"2511","Montenegro","201511",0,0,0,0,28,1593164,56898.7142857143,358316,1,8,0,21,0.000370958317089215,7
"2512","Azerbaijan","201511",0,0,0,0,33,1657766,50235.3333333333,357672,1,10,0,25,0.00120725195912648,2
"2513","Armenia","201511",0,0,0,0,21,4369678,208079.904761905,838086,1,9,0,21,0.00265401078468334,18
"2514","Iceland","201511",0,0,0,0,16,979885,61242.8125,273869,1,6,0,15,0.00256096695055974,1
"2515","Mexico","201511",0,0,0,0,17,165202128,9717772.23529412,67942961,1,3,0,2,0.0567834999903403,11
"2516","Barbados","201511",0,0,0,0,6,744516,124086,372257,1,1,0,0,0.00023042223816548,11
"2517","Panama","201511",0,0,0,0,11,5635832,512348.363636364,2799108,1,2,0,1,0.00173772770262592,8
"2518","Georgia","201511",0,0,0,0,39,8884365,227804.230769231,983040,1,15,0,50,0.0120639998473215,1
"2519","Peru","201511",0,0,0,0,17,7540966,443586.235294118,2455493,1,6,0,9,0.00528857048186264,8
"2520","Antigua and Barbuda","201511",0,0,0,0,17,1889708,111159.294117647,675887,1,3,0,0,0.000953644015451453,11
"2521","Mozambique","201511",0,0,0,0,15,1639006,109267.066666667,298472,1,6,0,5,0.000670462431426865,3
"2522","Bermuda","201511",0,0,0,0,14,754949,53924.9285714286,340007,1,2,0,0,0.000285036220636125,11
"2523","Greenland","201511",0,0,0,0,42,1059089,25216.4047619048,447933,1,11,0,41,0.00061903892559559,2
"2524","Mauritius","201511",0,0,0,0,10,140419,14041.9,41180,1,2,0,1,0.000279277425697332,19
"2525","Rep. of Moldova","201511",0,0,0,0,26,3184504,122480.923076923,793842,1,7,0,13,0.00169737367028989,1
"2526","Kyrgyzstan","201511",0,0,0,0,8,946624,118328,358959,1,3,0,1,0.000171870949237713,4
"2527","French Polynesia","201511",0,0,0,0,31,5725448,184691.870967742,2006516,1,7,0,7,0.00319948144577927,10
"2528","Uganda","201511",0,0,0,0,4,14258,3564.5,7046,1,2,0,0,5.22620646486518e-08,17
"2529","Saint Vincent and the Grenadines","201511",0,0,0,0,9,1813768,201529.777777778,687475,1,2,0,0,0.0020121051882928,11
"2530","Benin","201511",0,0,0,0,52,24895081,478751.557692308,5560512,1,17,0,83,0.0558015294038634,5
"2531","Botswana","201511",0,0,0,0,8,255244,31905.5,127622,1,1,0,0,0.000127208530986623,3
"2532","Seychelles","201511",0,0,0,0,41,1058280,25811.7073170732,229079,1,9,0,19,0.00176655390909058,2
"2533","Guyana","201511",0,0,0,0,7,137327,19618.1428571429,68663,1,1,0,0,4.25016986882084e-05,11
"2534","France","201512",460,175240101,380956.741304348,26649789,187,186750857,998667.684491979,18298448,0.031798462767128,77,471,471,0.806803033192957,1
"2535","Germany","201512",304,144900466,476646.269736842,14237324,178,240994719,1353902.91573034,27775414,0.249016460259798,69,596,440,0.902200643518426,1
"2536","Italy","201512",187,70971725,379527.941176471,11437631,124,25845661,208432.75,4151576,-0.466094633044524,44,112,257,0.260906633158254,1
