period,partner,United Kingdom,Australia,Austria,Belgium,Canada,China,Comoros,Denmark,France,Czechia,French Polynesia,Germany,Ecuador,Greece,Bulgaria,Guinea,Haiti,India,Indonesia,Ireland,Italy,Jamaica,Latvia,Lebanon,Lithuania,Madagascar,Japan,Malta,Mauritius,Mexico,Morocco,Netherlands,Costa Rica,New Zealand,Panama,Papua New Guinea,Peru,Poland,Portugal,Rep. of Korea,Rep. of Moldova,Romania,Singapore,Malaysia,Slovakia,South Africa,Spain,Sri Lanka,Sweden,Estonia,Switzerland,Tonga,Turkey,USA,Israel,Ghana,Mauritania,Russian Federation,Uganda,United Rep. of Tanzania,Viet Nam
201610,World,1480762.0,155469.0,373003.0,379417.0,2325219.0,,,1279979.0,13356888.0,316170.0,,12603596.0,,59908.0,,,,4541411.0,,76627.0,1212935.0,,19772.0,,,167837.0,974999.0,,12732444.0,,,563852.0,,43936.0,,,,332467.0,113267.0,740623.0,,50240.0,,31348.0,22877.0,107107.0,213424.0,,304019.0,,1483393.0,,,31614557.0,22000.0,,,,,,
201611,France,289615.0,,176801.0,103500.0,,,,56472.0,,145484.0,,603765.0,,35975.0,,,,,,,358790.0,,,,,,,,,,,,,,,,,54663.0,106208.0,,,28129.0,,,15815.0,,136262.0,,16988.0,,134468.0,,,36505.0,,,,,,,
201611,Germany,151790.0,,115684.0,121260.0,,,,548064.0,107638.0,27671.0,,,,,,,,,,,634777.0,,,,,,,,,,,,,,,,,27976.0,,,,24177.0,,,,,,,38799.0,,91222.0,,,,,,,,,,
201611,India,299612.0,,,76611.0,,,,,71745.0,,,47093.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328345.0,,,,,,,
201611,Indonesia,18932.0,251321.0,58242.0,,731711.0,,,,1268287.0,,,1943283.0,,,,,,492518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286341.0,,,7821055.0,,,,,,,
201611,Ireland,4154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201611,Italy,1394.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201611,Jamaica,48786.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201611,Lithuania,2575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201611,Madagascar,305639.0,,,,1862416.0,,,,13150844.0,16308.0,,6029084.0,,,,,,223789.0,,,,,,,,,452342.0,,805887.0,,,,,68320.0,,,,69122.0,,135893.0,,,,,,,,,,345461.0,287945.0,,,27998245.0,,,,,,,
201611,Poland,613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201611,USA,7662.0,,,,53403.0,,,,179321.0,,,,,,,,,,,19978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201611,Uganda,264751.0,,,,,,,,,,,335676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17510.0,,,,,,,
201611,World,1395523.0,352207.0,396670.0,403863.0,2668204.0,,,951036.0,15142893.0,199142.0,,10417739.0,,44826.0,,,,716307.0,,37797.0,1046416.0,,,,24592.0,,487055.0,,812175.0,,,52613.0,,139206.0,,,,190114.0,112944.0,140602.0,,73602.0,,,22586.0,,164849.0,,312692.0,350023.0,835957.0,,,37483493.0,,,,,,,
201612,Australia,10303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612,France,303248.0,,30697.0,84294.0,,,,25890.0,,,,476412.0,,16447.0,,,,,,,668389.0,,,,,,,,,,,,,,,,,34140.0,163967.0,19775.0,,,,,,,204424.0,,30075.0,,123687.0,,,,,,,,,,
201612,Germany,80853.0,,345741.0,,,,,530247.0,82169.0,,,,,,,,,,,,596179.0,,,,,,,,,,,,,,,,,54540.0,,,,16392.0,,,,,103372.0,,51464.0,,119020.0,,,226995.0,,,,,,,
201612,India,88325.0,,,76715.0,,,,,73054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32149.0,,,,,,,,,,
201612,Indonesia,63494.0,1163085.0,,,,,,,1411670.0,,,1921116.0,,,,,,1894465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51705.0,,,,138045.0,,,1992818.0,,,,,,,
201612,Ireland,1313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612,Italy,1524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612,Lebanon,1043.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612,Lithuania,1003.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612,Madagascar,287669.0,973428.0,,5646433.0,724080.0,,,,26165381.0,41932.0,,21997660.0,,,,,,116921.0,,,,,,,,,233491.0,,3690812.0,,,,,,,,,68319.0,,495391.0,,,,,,,,,,37245.0,182014.0,,,31986350.0,,,,,,,
201612,Mexico,5115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612,Papua New Guinea,69727.0,193338.0,,,,,,,219541.0,,,76074.0,,,,,,,,,,,,,,,63295.0,,,,,,,,,,,18493.0,,,,,,,,,,,,,21570.0,,,523334.0,38000.0,,,,,,
201612,Poland,1264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612,World,914879.0,2676479.0,484758.0,5923580.0,769738.0,,,718292.0,29100920.0,603766.0,,25318428.0,,18048.0,,,,2011386.0,,22722.0,1290367.0,,,,,,363601.0,,3697219.0,,,,,,,,,177158.0,173797.0,518321.0,,38330.0,,,21574.0,,401140.0,,515401.0,38048.0,624669.0,,,34772090.0,38000.0,,,,,,
201401,Madagascar,,35113.0,,585597.0,2027075.0,,,,1890179.0,19945.0,,,,,,,,341557.0,478800.0,,22968.0,,,,,,180432.0,,73334.0,,,335922.0,,,,,,17670.0,,,,,,,,,,,,,34467.0,,,3785317.0,,,,,,,
201401,Papua New Guinea,,25316.0,,,,,,,25645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201402,India,,21433.0,,,,,,,89028.0,,,,,,,,,,,,,,,,,,,,,,,403839.0,,,,,,,,,,,,,,,,,,,28055.0,,,116252.0,18000.0,,,,,,
201402,Papua New Guinea,,149202.0,,,,,,,42942.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285079.0,,,,,,,
201402,Tonga,,104483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201403,Comoros,,279469.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36715.0,,,,,,,,,,
201403,Papua New Guinea,,119665.0,,,,,,,35410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201404,Papua New Guinea,,21742.0,,,,,,,60247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201405,Indonesia,,35382.0,,,,,,,30624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68327.0,,,821027.0,,,,,,,
201406,India,,40323.0,,,,,,,239809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34630.0,,,,,,,
201406,Papua New Guinea,,278375.0,,,,,,,32781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201407,Indonesia,,82046.0,,,,,,,34007.0,,,757128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83390.0,97090.0,,,321090.0,,,,,,,
201407,New Zealand,,15969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201407,Papua New Guinea,,48627.0,,,,,,,48773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201408,Indonesia,,38636.0,,,18052.0,,,,15188.0,,,743605.0,,,,,,,,,,,,,,,,,,,,62186.0,,,,,,,,,,,27970.0,,,,,,,,41851.0,,,575081.0,,,,,,,
201408,Papua New Guinea,,358605.0,,,,,,,73017.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201409,Indonesia,,23297.0,,,,,,,29221.0,,,87314.0,,,,,,,,,,,,,,,,,,,,,,,,,,26922.0,,,,,,,,,,,,,62805.0,,,581094.0,,,,,,,
201410,Indonesia,,53395.0,,,,,,,44508.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53913.0,51286.0,,,77183.0,,,,,,,
201411,Madagascar,,55780.0,,637880.0,507738.0,,,61927.0,1538778.0,,,2161797.0,,,,,,165951.0,,,25973.0,,,,,,203216.0,,979002.0,,,33275.0,,,,,,49250.0,,,,,,,,,,,,,31486.0,,,5458628.0,,,,,,,
201412,Indonesia,,19072.0,,,,,,,47754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24202.0,,,,,,,,70549.0,,,609524.0,,,,,,,
201501,Papua New Guinea,,258938.0,,,,,,,75033.0,,,,,,,,,,,,,,,,,,,,,,,,,32983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
201504,Papua New Guinea,,187154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201505,Madagascar,,60322.0,,3310017.0,3296289.0,,,18210.0,10111966.0,,,6279044.0,,,,,,35017.0,,,,,,,,,1609075.0,,2283815.0,,,115425.0,,113969.0,,,,18724.0,,,,,,,,,,,,,44081.0,,,20777885.0,,,,25448.0,,,
201505,Papua New Guinea,,93133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25833.0,,,,,,,,,,,,,,,,,,,,18451.0,,,,,,,
201506,Papua New Guinea,,99823.0,,,17501.0,,,,,,,82920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201506,Tonga,,34928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201508,Madagascar,,722556.0,,680550.0,1189873.0,,,,2352947.0,83509.0,,4646906.0,,,,,,116997.0,,,,,,,,,1730110.0,,955329.0,,,1817996.0,,,,,,45497.0,,,,,,,,,,,,,81967.0,,,11609563.0,,,,,,,
201508,New Zealand,,71721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201509,Indonesia,,34010.0,,,,,,,223933.0,,,,,,,,,15978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876819.0,,,,,,,
201509,Papua New Guinea,,296221.0,,,,,,,27500.0,,,47128.0,,,,,,,,,,,,,,,,,,,,23037.0,,,,,,,,,,,,,,,,,,,,,,35200.0,,,,,,,
201510,Papua New Guinea,,28514.0,,,30878.0,,,,211242.0,,,,,,,,,,,,,,,,,,,,,,,,,43755.0,,,,,,,,,,,,,,,,,,,,148305.0,,,,,,,
201511,Papua New Guinea,,58408.0,,,,,,,139892.0,,,166602.0,,,,,,,,,,,,,,,,,,,,27637.0,,,,,,,,,,,,,,,,,,,,,,34309.0,,,,,,,
201512,Greece,,24310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201601,India,,43414.0,,39287.0,45323.0,,,,40928.0,,,,,,,,,,,,,,,,,,,,473224.0,,,,,,,,,,,,,,,,,,,,,,,,,732418.0,,,,,,,
201601,Papua New Guinea,,165616.0,,,28025.0,,,,404851.0,,,303551.0,,,,,,,,,,,,,,,,,,,,,,25473.0,,,,,,,,,,,,,,,,,,,,173158.0,,,,,,,
201602,Papua New Guinea,,46045.0,,,25768.0,,,,401793.0,,,,,,,,,,,,,,,,,,35043.0,,,,,,,,,,,,,,,,,,,,,,,,,,18715.0,91196.0,,,,,,,
201602,Tonga,,225196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201603,Panama,,35412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201604,Papua New Guinea,,342844.0,,,106949.0,,,,602362.0,,,452208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277715.0,,,,,,,
201605,New Zealand,,64836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201605,Papua New Guinea,,71431.0,,,95086.0,,,,222810.0,,,386376.0,,,,,,,,,,,,,,,,,,,,43955.0,,25217.0,,,,,,,,,,,,,,,,,,,,193930.0,,,,,,,
201607,New Zealand,,21244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201608,New Zealand,,23421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201609,New Zealand,,49340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201610,New Zealand,,33099.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201610,United Kingdom,,31005.0,75091.0,,,,,78151.0,,,,15050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201611,New Zealand,,25044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201611,Papua New Guinea,,47647.0,,,,,,,90233.0,,,,,,,,,,,,,,,,,,,,,,,,,68727.0,,,,26955.0,,,,,,,,,,,,,21452.0,,,84457.0,,,,,,,
201611,United Kingdom,,16598.0,28649.0,,,,,37129.0,,,,130451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612,Tonga,,314231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201508,Netherlands,,,67647.0,18475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201510,Netherlands,,,58130.0,21115.0,,,,,36802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201604,Denmark,,,20728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29818.0,,,,,,,,,,,,
201608,United Kingdom,,,29745.0,,,,,39068.0,,,,62350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20907.0,,,,,,,,,,,,
201611,French Polynesia,,,15112.0,,,,,38865.0,222176.0,,,55955.0,,,,,,,,,,,,,,,32623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,190249.0,,,,,,,
201612,Denmark,,,49737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92614.0,,,,,,,,,,,,
201612,United Kingdom,,,56650.0,,,,,47232.0,,,,103147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34239.0,,,,,,,,,,,,,,
201407,Netherlands,,,,27416.0,,,,,,,,218858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201407,USA,,,,120944.0,21678.0,,,,140041.0,,,,,,,,,,,,,,,,,,,,,,,390411.0,,,,,,,,,,,85580.0,,,,,,,,,,,,,,,,,,
201408,Netherlands,,,,33929.0,,,,,,,,397429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201409,Netherlands,,,,25957.0,,,,,445162.0,,,653707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201411,India,,,,285871.0,,,,,285864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201411,Netherlands,,,,18820.0,,,,24693.0,,,,16226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201412,India,,,,19138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15757.0,,,,,,,,,,
201501,Netherlands,,,,15653.0,,,,18852.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201503,Netherlands,,,,37013.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430707.0,,,,,,,
201504,Netherlands,,,,31092.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201505,Netherlands,,,,24170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402621.0,,,,,,,
201507,Madagascar,,,,600942.0,1580209.0,,,51399.0,7010268.0,99011.0,,1814319.0,,,,,,,,,,,,,,,2707358.0,,1744483.0,,,1754225.0,,,,,,21825.0,,107755.0,,,,,35825.0,,,,,,342147.0,,,9533099.0,,,,19270.0,,,
201508,India,,,,172955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119952.0,,,,,,,
201510,India,,,,126925.0,,,,,230726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287073.0,,,,,,,
201512,Netherlands,,,,42833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602,Netherlands,,,,47011.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201609,Netherlands,,,,102353.0,,,,,,,,27162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,167548.0,,,,,,,,,,30592.0,,,,,,,,,,,,
201611,Netherlands,,,,88354.0,,,,,,,,20939.0,,,,,,,,,26894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612,Netherlands,,,,99554.0,,,,,,,,536168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201402,French Polynesia,,,,,37376.0,,,,111634.0,,,82082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201407,Mexico,,,,,30978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201410,USA,,,,,33512.0,,,,29457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116434.0,,,,,,,,,,,,,,,,,,
201412,French Polynesia,,,,,39825.0,,,,29943.0,,,,,,,,,,,,,,,,,,25109.0,,,,,,,,,,,,,,,,,,,,,,26353.0,,,,,50975.0,,,,,,,
201412,USA,,,,,41281.0,,,,78338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69127.0,,,,,,,,,,,,,,,,,,
201508,Mauritius,,,,,796585.0,,,328983.0,,,,,,,,,,,,,,,,,,,63232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201606,USA,,,,,22435.0,,,,,,,57239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43731.0,28322.0,,,,,,,,,,,,,,,,,
201608,Guinea,,,,,31374.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26025.0,,,,,,,,,,,,,,,,,,,,,,,
201608,USA,,,,,31251.0,,,,621246.0,,,,,,,,,,,16054.0,,,,,,,27048.0,,,,,,,,,,,,,,,,,34541.0,,,,,,,,,,,,,,,,,
201609,Madagascar,,,,,67928.0,,,,5817300.0,22030.0,,5042169.0,,,,,,801524.0,,,,,,,,,340255.0,,264541.0,,,3479848.0,,,,,,,,147990.0,,,,,,,,,,39667.0,870975.0,,57068.0,13136440.0,,,,,,,
201610,Papua New Guinea,,,,,30094.0,,,,621166.0,,,420352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597551.0,,,,,,,
201612,USA,,,,,26114.0,,,,97452.0,,,,,,,,,,,17600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201404,Mauritius,,,,,,,,72246.0,62574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201405,Haiti,,,,,,,,27791.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201408,Haiti,,,,,,,,15317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201408,Mauritius,,,,,,,,198490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201409,Mauritius,,,,,,,,64551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201410,Mauritius,,,,,,,,190232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201411,French Polynesia,,,,,,,,36194.0,78328.0,,,112248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54967.0,,,,,,,
201411,Mauritius,,,,,,,,134845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201501,French Polynesia,,,,,,,,28576.0,88136.0,,,141021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36025.0,,,,,24544.0,,,,,,,
201505,French Polynesia,,,,,,,,30615.0,48789.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23281.0,,,,,,,
201507,Mauritius,,,,,,,,78753.0,29881.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546214.0,,,,,,,
201509,French Polynesia,,,,,,,,35917.0,158224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201836.0,,,,,,,
201509,Mauritius,,,,,,,,78230.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201510,Mauritius,,,,,,,,186869.0,55800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201511,French Polynesia,,,,,,,,49761.0,111538.0,,,67039.0,,,,,,,,,,,,,,,63354.0,,,,,,,,,,,,,,,,,,,,,,25474.0,,,,,15401.0,,,,,,,
201512,French Polynesia,,,,,,,,20088.0,75666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21176.0,,,,,,,,,,,,
201512,Indonesia,,,,,,,,61768.0,533880.0,,,1024000.0,,,,,,322244.0,,,,,,,,,,,94945.0,,,,,,,,,59500.0,,,,,21012.0,,,,,,,,77671.0,,,2556849.0,,,,,,,
201512,Mauritius,,,,,,,,53002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201601,United Kingdom,,,,,,,,31489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201602,French Polynesia,,,,,,,,43817.0,99405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201604,United Kingdom,,,,,,,,68910.0,15308.0,,,73640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201606,Mauritius,,,,,,,,170826.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349600.0,,,,,,,
201606,United Kingdom,,,,,,,,82238.0,,,,130501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201609,French Polynesia,,,,,,,,57708.0,284328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35398.0,,18314.0,,,90755.0,,,,,,,
201609,United Kingdom,,,,,,,,97625.0,,,,,,,,,,,,23507.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201610,French Polynesia,,,,,,,,61859.0,264196.0,,,42946.0,,,,,,,,,,,,,,,70420.0,,,,,31449.0,,,,,,,,,,,,,,,16318.0,,,,,,,40598.0,,,,,,,
201610,Mauritius,,,,,,,,23618.0,18639.0,,,348802.0,,,,,,227722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24750.0,,,,,,,
201611,Mauritius,,,,,,,,239623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201612,Mauritius,,,,,,,,104452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201401,French Polynesia,,,,,,,,,332974.0,,,100660.0,,,,,,,,,,,,,,,84569.0,,,,,,,,,,,,,,,,,,,,,,17564.0,,,,,,,,,,,,
201401,Rep. of Korea,,,,,,,,,20209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201401,Rep. of Moldova,,,,,,,,,15475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201402,Indonesia,,,,,,,,,31440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28105.0,29489.0,,,,,,,,,,,,19118.0,,,,,,,,,,
201402,Mexico,,,,,,,,,35346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201402,Rep. of Moldova,,,,,,,,,82629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201403,India,,,,,,,,,469506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709934.0,,,,,,,
201403,Indonesia,,,,,,,,,38556.0,,,38039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15676.0,,,,,,,26399.0,,,,264770.0,,,,,,,
201403,Morocco,,,,,,,,,29056.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201404,French Polynesia,,,,,,,,,346007.0,,,,,,,,,,,,,,,,,,174476.0,43207.0,,,,,,,,,,,,,,,,,,,,,,,,,,150093.0,,,,,,,
201404,India,,,,,,,,,262480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201405,French Polynesia,,,,,,,,,52078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
